,gen-vanilla_SSRT-vanilla,gen-vanilla_SSRT-w_guesses,gen-vanilla_SSRT-w_graded,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded
PY65JUM8,325.25,174.04816918212595,1031.5166666666667,420.8833333333333,294.3840883984892,1257.5666666666666,220.6333333333333,40.30412661907106,411.13333333333327
PYMGFEW,285.29999999999995,266.73166016706045,398.45,300.6333333333333,285.2464889372937,417.95,220.04999999999998,190.63263542124065,296.25
PZ1GC78K,291.34999999999997,251.1880365497998,459.73333333333323,319.81666666666666,288.2228606037553,498.06666666666666,219.16666666666666,157.06261617754606,310.6166666666668
PZ7LHWF8,333.0666666666666,161.37177686103263,1243.8666666666666,443.35,293.8480567863676,1582.4499999999998,221.79999999999995,27.871319559729137,440.0666666666666
PZ9JZHZ4,282.7,292.1484440710721,405.95000000000005,289.56666666666666,283.912717744813,406.3333333333335,232.53333333333333,233.48872803476206,300.31666666666666
PZAWPXFB,292.3833333333334,248.74152992165835,481.71666666666664,322.96666666666664,288.60268287438225,522.0666666666666,218.51666666666665,153.89002377658625,314.65000000000003
PZUFXXY1,301.6166666666666,220.76529515718713,619.3666666666666,353.5,291.7562425749728,671.2333333333331,217.79999999999998,107.16187315397023,344.8333333333333
R05T1WUG,297.28333333333336,235.18245043195924,512.8833333333333,338.73333333333335,292.1150301734583,537.5666666666666,215.91666666666663,122.0297165580939,326.7166666666666
R06BRXTK,291.34999999999997,250.5125280786308,516.9333333333333,319.8333333333333,285.4131961790616,583.65,221.85000000000002,167.5335053288765,316.01666666666665
R06UP6NN,314.6,187.37681819535916,835.6,393.8166666666667,294.24945861291184,946.2666666666667,219.5,57.5971835656358,384.93333333333334
R09UG23J,284.6333333333334,265.6345612701519,416.2833333333334,299.66666666666663,283.27545059434067,444.63333333333327,224.35,198.22342959010925,297.61666666666673
R0AR52BF,287.6333333333333,261.5934140411454,427.86666666666656,307.8,286.4263112079208,453.6666666666667,218.7,177.82451841957962,302.83333333333337
R0HKDVJT,296.74999999999994,238.90554136429617,582.1333333333333,336.21666666666664,288.8298790583563,657.6500000000001,218.6333333333333,141.59471117621746,330.83333333333326
R0J4APPX,299.73333333333335,230.0382913341135,540.4666666666667,345.88333333333327,292.6966422796314,593.4499999999999,216.15,110.7510799307492,330.4
R0Y04BAJ,313.21666666666664,200.0218284740985,836.4833333333332,386.16666666666663,292.9450788738424,994.9499999999998,218.78333333333333,76.9378378737744,377.73333333333323
R12GH8DH,281.01666666666665,269.13423949256594,366.83333333333337,291.5333333333333,281.77982227062705,379.2833333333333,232.5666666666666,214.95288336737877,289.41666666666674
R17JHZRJ,289.51666666666665,255.70639277267816,443.85,313.8,287.440387884002,465.09999999999997,217.8666666666667,167.21934928854319,307.4166666666667
R1JFZ70M,315.44999999999993,193.18192930049597,855.1833333333333,393.1833333333333,293.73292101317173,1004.1666666666665,219.1,66.03452657584984,383.5833333333333
R1KAV63D,286.8666666666666,264.10238819729364,406.83333333333337,305.31666666666666,286.7964889372937,431.05,219.01666666666665,181.84572080843583,298.8833333333334
R1Z0W0BH,331.61666666666673,162.98218575748908,1195.75,439.1666666666667,294.02797561160304,1494.8500000000001,221.70000000000002,29.881887107918764,435.0
R20CKWHP,304.3333333333333,227.57017853409582,644.0,356.6166666666666,292.4345169312789,763.8333333333333,216.29999999999998,109.19151806558848,342.81666666666666
R2160CB7,303.54999999999995,212.62620612243285,583.8833333333332,360.5666666666666,294.19578972883426,615.5833333333333,217.21666666666667,83.80674879631275,343.96666666666664
R22TV84L,302.83333333333337,221.18572533980907,599.4333333333333,355.9166666666667,293.0791312120127,665.65,216.84999999999997,98.7496298388409,341.34999999999997
R29UPFWC,300.5999999999999,222.7759055337859,520.9333333333333,350.3166666666666,293.9063229169531,544.2333333333332,216.36666666666665,96.23735485576184,331.86666666666656
R2A6BKWW,321.2166666666667,189.95598692952743,1005.5499999999998,407.2,293.07421017291716,1259.7666666666667,219.46666666666667,64.15270178740786,400.71666666666664
R2EMBDV7,290.3999999999999,255.06926894328532,446.0333333333333,316.16666666666663,288.4000162126281,475.2166666666667,216.61666666666662,161.16957647358657,308.05
R2R52JP7,302.51666666666665,222.16168484348148,640.7833333333332,354.91666666666663,291.787854681146,713.2333333333335,217.29999999999998,109.06525554344364,346.44999999999993
R2T9NUK9,298.53333333333336,231.60306459971622,600.25,342.5,289.3009940724782,666.2833333333334,219.0,130.58642858671791,336.38333333333327
R2TNT1JG,326.01666666666665,168.5159274279559,1086.2166666666667,425.44999999999993,294.1496688300408,1320.9166666666665,221.16666666666663,36.121171681359336,420.73333333333335
R3ABLBEY,288.2500000000001,253.5874548711981,468.3000000000001,312.5166666666667,284.6921334736354,503.56666666666666,226.18333333333337,179.5333736906594,309.48333333333335
R3CBHF7B,326.65000000000003,181.18506736188837,1068.9166666666667,421.3,293.82539744167417,1359.9500000000003,220.06666666666666,48.711745870468604,410.5333333333333
R3JXE4GH,278.5333333333333,269.5284126536314,346.0666666666667,286.9,279.76315560396034,355.55,242.41666666666663,229.64420253101954,285.58333333333337
R3NZ8ZKA,282.1166666666667,268.04751298358974,374.43333333333334,293.99999999999994,282.5964889372937,389.16666666666663,229.19999999999996,207.68194041518885,290.9666666666667
R3ZE9RGY,285.98333333333335,267.0458931704353,403.21666666666664,301.95,286.0964889372937,423.34999999999997,218.18333333333334,188.34559254312313,297.3166666666667
R40EH36N,281.7,270.5858711684671,371.4,295.7,282.6828954741859,380.3500000000001,245.39999999999992,219.61121244023127,295.2333333333333
R44PZ3KJ,294.0999999999999,249.66135522772237,470.49999999999994,326.83333333333326,291.2254505943406,526.3333333333333,214.76666666666662,140.56005600890037,313.5833333333333
R4EUGHE9,284.9,266.3649935003937,395.06666666666666,300.2,284.81315560396035,414.59999999999997,221.94999999999996,191.52534459698495,295.8
R4PV7WZ3,289.66666666666663,257.69531840870064,422.3166666666667,313.7333333333333,288.56315560396035,455.84999999999997,216.7,162.2996868838454,303.40000000000003
R4Z2P93R,280.3,270.23261179229127,363.03333333333336,289.2333333333333,280.8131556039604,373.28333333333336,232.83333333333331,218.32753586435294,288.2166666666667
R547JUTN,282.58333333333337,266.0563044216361,379.6333333333334,296.98333333333335,283.4131556039604,397.95,230.69999999999996,202.94638524549973,293.6333333333334
R5EGEA6F,302.8166666666666,221.62670978464448,627.0833333333333,355.3833333333333,292.04846454043366,695.3833333333333,217.2833333333334,106.84076356340512,344.6166666666667
R5EL81TR,283.40000000000003,268.10673299816733,384.30000000000007,296.5333333333333,283.829822270627,400.4166666666667,225.91666666666663,202.52823087040468,293.28333333333336
R5FD0UXH,277.5833333333333,303.1225270986807,348.28333333333336,274.49999999999994,280.84681185305993,345.41666666666674,242.38333333333333,261.47145789846354,286.1666666666667
R5TTP09Z,287.0833333333333,264.3465613583589,409.83333333333337,305.38333333333327,286.6798222706271,433.79999999999995,217.31666666666663,179.7710683114617,299.3333333333333
R5UHTTD8,281.78333333333336,269.88261179229124,374.9000000000001,292.0833333333333,282.02982227062705,387.08333333333326,227.26666666666668,209.56955003404548,290.45000000000005
R62PJ1EJ,269.43333333333334,371.7281989244925,315.6166666666668,238.16666666666669,278.3414715746818,281.6333333333333,253.61666666666667,361.7940231753264,282.1333333333333
R62XCRKN,297.58333333333326,238.96146875513918,547.5166666666667,338.3333333333333,291.3044284640157,617.15,215.85000000000002,128.67733267967316,327.5666666666667
R64BGK81,280.85,265.7168770639264,365.5666666666666,293.54999999999995,281.6368606086677,375.5166666666666,238.69999999999996,216.428131950674,291.0166666666667
R668RXK7,308.46666666666664,203.87979009122827,736.2666666666665,374.6833333333333,293.19757589356885,820.5999999999998,218.4333333333333,81.38812893769442,366.44999999999993
R6HHHKR9,278.65,269.45510529789254,347.01666666666665,287.0166666666666,279.64648893729367,356.6,241.9666666666666,228.51955003404547,285.83333333333337
R6PPY0VL,301.26666666666665,221.2073591529491,578.0166666666667,352.2833333333334,292.52122411054694,615.3000000000001,217.41666666666669,103.05029654984735,339.48333333333335
R6TLLPMG,303.6333333333333,217.70939277542178,651.0333333333333,359.2333333333333,292.5781658939792,723.2999999999998,217.21666666666664,99.81157534424143,349.75
R6V7FU8U,283.71666666666664,266.3445250154838,389.24999999999994,297.65,283.770193942001,401.2333333333333,225.01666666666662,199.49479861734065,294.40000000000003
R6YF8VHD,287.4,261.4542538688774,424.9333333333333,307.55,286.4263112079207,450.7833333333333,220.18333333333337,179.8658375832204,302.35
R6ZXCFE9,307.15,209.4421331459602,705.15,369.51666666666665,292.92040407206804,795.9166666666666,217.98333333333335,88.37864363067212,359.1166666666667
R7WFN9E7,288.3,258.1851080729209,446.68333333333334,310.3666666666667,286.1561334785479,474.71666666666664,219.33333333333334,175.44198343546978,306.08333333333337
R81GJYNH,294.91666666666663,243.25393829677327,525.4166666666667,330.65,289.58862241092913,577.0999999999999,216.94999999999996,142.39576116576188,323.0
R85P7XPP,285.1833333333333,265.11362534544213,400.6166666666666,300.7166666666666,284.53686060866767,415.0999999999999,220.76666666666668,190.06586983484328,296.90000000000003
R8F6YH4J,288.6833333333333,258.0288483143266,442.91666666666663,311.34999999999997,286.2824889323813,477.5333333333333,220.23333333333335,173.3922106205132,305.4666666666667
R8WEKB2F,297.24999999999994,235.62887879686747,580.1,338.3666666666667,289.3211113433104,642.7166666666667,218.08333333333334,135.35958772841676,332.48333333333335
R9ACLAJX,315.31666666666666,187.69607278931272,896.7833333333333,395.6666666666667,293.08269539163683,1042.7333333333333,220.01666666666668,63.63251877068298,391.4833333333333
R9AJ27WZ,285.03333333333336,264.9276989997095,411.3,300.7666666666667,284.1596445412541,430.5666666666666,222.43333333333334,193.20205718997346,298.2166666666667
R9JZP8TC,296.93333333333334,238.27053178531915,549.9333333333333,336.6166666666667,290.3018384734303,606.7666666666665,216.5333333333334,134.24228322946217,327.85
R9LMGEVE,282.21666666666664,265.73352583864425,388.95,295.23333333333335,281.8096445412541,404.33333333333326,232.75,209.85136218392165,293.9
R9Z48Y9H,298.6666666666667,233.1724111437967,561.6166666666667,342.48333333333335,291.29221014480424,619.4666666666667,216.76666666666668,122.54797887267092,331.90000000000003
RAFYUKZZ,287.29999999999995,265.0607943617338,411.6166666666667,305.5833333333333,287.1464889372937,435.2666666666667,216.3333333333333,180.07534459698496,299.6333333333334
RALE29MJ,289.08333333333326,260.133810393045,420.1333333333333,311.41666666666663,288.34648893729366,450.63333333333327,216.0333333333333,167.68289195186605,302.4333333333334
RB41RYA0,328.5333333333333,170.78071776201446,1110.0666666666666,429.3166666666667,294.18325214738223,1387.6666666666667,220.93333333333334,36.74001953737681,420.7333333333333
RBJT537E,297.61666666666673,235.0496519753175,610.2500000000002,339.95000000000005,287.29143435223796,709.2333333333333,226.2166666666667,146.39033934386788,334.08333333333337
RBPW71J1,281.1,270.0246146554472,370.4000000000001,290.9833333333333,281.46315560396033,381.70000000000005,230.2833333333333,213.9942025310195,289.95
RBPWCYVX,293.45,250.6383942823214,442.84999999999997,325.15,291.72982227062704,488.25,214.39999999999998,138.67297138481604,310.0666666666666
RBUG,282.66666666666663,266.5658073505312,375.75,296.2333333333333,283.2298222706271,392.8,231.61666666666662,206.13263542124065,292.26666666666665
RBUNMARM,284.9333333333333,267.61757282589934,396.0166666666667,299.59999999999997,285.07982227062706,414.3499999999999,220.63333333333333,193.34559254312313,295.65000000000003
RBVRP43D,282.0,268.39168614465507,374.23333333333335,293.41666666666663,282.2298222706271,388.25000000000006,229.2666666666666,208.3652737485222,290.9000000000001
RC3GEEEJ,289.5,257.1954394381626,468.90000000000003,313.21666666666664,285.9877455847209,519.8833333333333,219.46666666666667,173.35649445929576,308.05
RC6BE96Y,295.05,242.99901453770036,492.3833333333333,330.9666666666667,291.1939151593364,525.1833333333333,215.36666666666665,136.03163784391492,320.0333333333333
RCA6BCK0,299.0666666666667,233.13316174180426,597.3666666666667,343.4333333333333,290.43691739639695,675.1333333333334,217.55,127.57807385513283,335.51666666666665
RCB6GG4P,279.1333333333333,268.45536866327495,351.46666666666664,288.59999999999997,280.1464889372936,362.68333333333334,240.11666666666662,224.20659291216296,286.75
RCE62M22,299.7166666666667,226.78632066731382,540.25,347.15,292.97818577741873,574.05,216.28333333333336,106.86340976522438,332.7833333333333
RCFHLNK7,300.55,225.94383743878603,565.6166666666667,349.3166666666667,292.78344242975834,616.1,216.4,106.73335990163376,335.6666666666667
RCFLYCF4,298.7833333333333,232.17442557432258,542.3,342.90000000000003,291.3624483327179,602.3166666666667,217.98333333333335,119.32672861640826,328.73333333333335
RCGDPDYL,283.03333333333336,268.213365800119,383.33333333333337,295.26666666666665,282.9131556039604,398.51666666666665,225.0,201.80728791821477,292.65000000000003
RCHKCHLP,297.0499999999999,234.75414377431696,498.05,338.1666666666667,292.1089129075386,518.0833333333334,216.08333333333334,120.67189124472205,324.51666666666677
RCHTJK34,282.58333333333337,265.9186383342395,380.2166666666667,295.63333333333327,282.62019394200104,391.3166666666666,228.9,204.3651748287915,292.6
RCNDV76P,294.33333333333326,243.81544903283137,458.66666666666663,328.91666666666663,291.22464228945626,486.5833333333333,215.61666666666665,134.0754619793129,314.6
RCV1G0DA,300.03333333333336,229.53716667288145,568.3,346.88333333333327,292.24221014480423,631.2499999999999,216.33333333333331,113.1931358464086,334.0
RCW2KYAP,289.69999999999993,258.7949305993465,458.45,313.1,286.8816283188012,503.8666666666667,217.85,171.768554312224,307.11666666666673
RCXPE6ZR,299.95,225.74790831341502,599.2833333333333,347.7333333333333,290.2756201493064,655.8833333333333,220.0,119.82608590120397,338.95
RCYZ8XZ2,282.25,266.52487420077045,378.35,295.04999999999995,282.43686060866764,388.50000000000006,231.16666666666666,208.35278444764808,292.75
RD5CYYL7,300.4,229.67782971645678,602.2666666666667,347.3166666666666,290.92031118827106,684.35,217.2,119.54291203426956,336.84999999999997
RD63XMP9,299.76666666666665,231.55420058313211,575.1833333333333,345.5333333333333,291.6080161978908,646.2833333333333,216.7833333333333,118.14111749636112,333.7666666666666
RDA59E22,282.91666666666663,267.9033398225244,380.7333333333334,295.41666666666663,283.02982227062705,396.2166666666667,227.21666666666664,204.0819404151889,292.43333333333334
RDCUTM3A,298.4,226.63169539965432,623.9833333333335,344.50000000000006,287.5773657389399,691.3499999999999,226.91666666666669,136.91161999624921,340.68333333333334
RDMA0DZT,323.9166666666667,166.83808518424382,1072.7833333333333,422.28333333333336,294.031891565786,1274.95,221.36666666666667,36.21269585643778,421.53333333333336
RDW5PE65,293.1,246.29339559324217,501.9333333333333,325.3666666666666,288.3658384783427,543.8333333333334,218.6,151.1514597150116,318.46666666666664
RDXFBTYA,329.1333333333333,167.45550985885922,1134.3333333333333,432.05,294.1367189641759,1408.5166666666669,221.26666666666668,34.110604133169716,425.8
RDZNNL8U,309.25,210.71030712724178,773.0500000000001,373.43333333333334,291.8459232747945,915.3666666666668,218.4,94.36821674818007,365.26666666666665
RE317TA3,286.11666666666673,260.78725447876684,425.4333333333334,305.0666666666667,284.41582226571467,454.41666666666663,225.50000000000003,189.36974939090703,301.00000000000006
RE3H89UH,287.98333333333335,259.84586139133097,416.2833333333333,308.99999999999994,286.82019394200097,439.38333333333327,218.4333333333333,172.54575015401787,301.6166666666667
RE48TR17,307.79999999999995,203.19167222934422,709.7333333333331,373.69999999999993,293.7518871113145,785.3333333333331,218.18333333333334,76.79978256681922,363.21666666666664
RE4XCDJR,309.3,200.95486838377337,698.3666666666666,376.99999999999994,294.3626178876837,772.1999999999999,218.23333333333332,70.51604300968239,362.13333333333327
RE60W9L4,279.35,305.0269131894681,367.29999999999995,277.0999999999999,282.28548546477134,366.65,232.41666666666666,254.11669936759816,291.1
REBJBCWX,277.1166666666667,267.50482606564043,332.66666666666663,286.35,279.01315560396034,343.26666666666665,252.1833333333333,237.6899262454963,284.43333333333334
REBMYTBX,303.51666666666665,218.1362447687906,637.4499999999999,358.79999999999995,292.87204862805936,704.6833333333332,217.08333333333331,98.47237345037885,348.1166666666666
REFXMF6L,296.96666666666664,240.1792600830379,517.9666666666667,336.2333333333333,291.55886059884284,576.4499999999999,215.56666666666666,128.84256758826942,323.23333333333335
REGPJEJ9,323.6166666666667,182.94176546358975,1020.7666666666668,413.9833333333333,293.2455065626613,1264.9,220.49999999999997,55.32208623361481,405.3333333333333
RELT7MMW,290.4833333333333,254.36982561280942,436.40000000000003,316.4166666666666,288.70093728474893,455.6833333333333,216.6,159.79253777582397,307.55000000000007
REMB1VEK,276.03333333333336,269.4534659358032,329.9166666666667,283.75000000000006,278.4464889372937,338.09999999999997,252.31666666666663,242.14556197413526,283.73333333333335
RF2ULZ5M,299.09999999999997,234.96274181962073,550.5166666666667,342.6,291.57121604776387,624.85,216.48333333333335,121.07053290056822,328.55
RFBB766M,296.3833333333333,241.76539432324702,522.1666666666666,334.3166666666666,290.491333318596,588.7166666666667,217.04999999999998,134.88557794664695,322.35
RFNBVD1U,290.4,256.5592050017378,449.3499999999999,315.96666666666664,288.2754505943406,493.9166666666667,218.11666666666662,163.9424378055566,307.28333333333336
RFNDEMN8,307.09999999999997,214.19053180134233,745.0333333333333,367.81666666666666,291.77387903870664,867.3166666666665,217.8833333333333,100.36179047439224,361.44999999999993
RFNPYVUU,278.6166666666667,269.47542850558455,347.7,287.24999999999994,279.81315560396035,357.34999999999997,242.18333333333328,229.02753586435287,286.15
RFT4NJA8,282.91666666666663,266.96742716368556,380.3500000000001,295.8499999999999,282.86315560396037,396.70000000000005,227.94999999999996,202.8276641296656,292.5333333333333
RFW8X9X4,289.11666666666656,258.2417244849337,442.6499999999999,312.26666666666665,286.89211726100734,483.7,219.03333333333327,170.51639529647895,305.15000000000003
RFXUXZJB,295.3666666666666,238.05672309982253,489.16666666666663,332.90000000000003,290.7422462408719,503.65,216.60000000000002,131.65741584542334,321.35
RFZCD1EJ,301.4333333333333,223.83872389808042,610.7666666666665,351.91666666666663,291.908893024099,671.4666666666666,217.11666666666667,109.86080924664081,342.0833333333333
RG22U5T9,280.6833333333333,264.5056357107228,355.83333333333337,293.85,281.379822270627,372.83333333333337,243.78333333333333,217.39873534716827,289.4666666666667
RG2ZMT9N,282.40000000000003,268.53925248136335,377.16666666666674,294.43333333333334,282.94648893729374,391.84999999999997,228.10000000000002,206.63691170676393,291.6333333333334
RG6U88KM,294.0,246.84229866149028,451.2,327.3833333333333,291.5438989467083,488.31666666666666,214.96666666666664,135.6800643696103,312.43333333333334
RGAY5U2D,293.95000000000005,246.6230977796236,491.55000000000007,327.1333333333333,289.88601620771567,535.8333333333334,216.11666666666665,144.50310916378143,317.2666666666667
RGLBEBD1,333.6666666666667,159.62703570825937,1263.3333333333335,445.3833333333333,293.77787905699466,1602.8333333333333,222.0,26.72904595337028,443.66666666666663
RGP7HTB4,279.29999999999995,268.3641796502564,351.58333333333337,288.7833333333333,280.14648893729367,362.9166666666667,240.81666666666658,224.43992624549628,286.9833333333333
RGR9NG5T,284.7166666666667,267.85673299816733,395.2666666666667,299.04999999999995,284.8464889372937,413.06666666666666,220.76666666666665,194.14559254312314,295.41666666666674
RGVY0VAU,313.23333333333335,203.73505640763207,815.5,384.2,292.94877131217095,971.1666666666666,218.49999999999997,81.08137322692409,373.7
RGY07HCK,322.3833333333334,177.2163860507208,1024.65,414.86666666666673,293.8933539758707,1252.3666666666666,220.38333333333335,45.91416812195183,409.1
RH6B02GB,286.8833333333333,260.7942336910562,409.08333333333326,306.18333333333334,285.70352727533435,429.83333333333337,220.4333333333333,178.44505514796606,299.8166666666667
RHDYNX5V,295.99999999999994,240.4540412133914,483.99999999999994,334.1333333333334,292.15446456008334,515.9666666666666,215.26666666666665,126.70124505172426,320.2666666666667
RHGBHZ4A,284.59999999999997,268.25415367266186,395.9166666666667,298.15,284.4464889372937,412.7,219.24999999999997,194.37325957882965,294.8833333333334
RHKAEMD9,285.3666666666666,263.5630823628119,395.73333333333335,302.31666666666666,284.94648893729374,418.3166666666667,223.56666666666666,188.0111257283117,296.36666666666673
RHLEYZMW,280.51666666666665,269.7304414943819,364.79999999999995,290.3499999999999,281.34648893729366,376.1333333333333,232.74999999999991,217.06086919768617,288.88333333333327
RHRUB0UP,289.78333333333336,255.3160214298562,440.1666666666667,315.2166666666667,288.13334954596144,468.7666666666667,219.76666666666668,165.4912144318283,307.2333333333334
RHX34P95,289.9833333333333,254.51140576147543,445.74999999999994,315.51666666666665,287.7903878840021,468.95,218.46666666666667,163.77073930064668,308.4833333333334
RHZUTPG3,282.2,267.54126961493427,379.48333333333335,293.65,281.87019394200104,388.18333333333334,227.56666666666663,206.27813195067398,291.9666666666667
RJ3X6MY3,311.05,207.00496141500054,793.3833333333333,378.7833333333333,292.5187676659216,945.7499999999999,218.4,86.09157524674048,369.29999999999995
RJ67E8PE,291.5666666666666,245.4195062205666,489.3333333333333,322.55,286.6062706082575,523.8333333333334,225.83333333333331,162.31663744984402,316.08333333333337
RJA23JNL,295.5833333333333,241.44755987342688,468.7833333333333,332.7333333333333,292.2150139608302,494.7166666666666,215.16666666666666,127.47801481847658,318.0
RJAREKD1,287.34999999999997,264.84995453400194,411.65,305.84999999999997,287.1964889372937,435.6166666666667,216.5333333333333,179.53402543334417,299.71666666666664
RJLKFF0B,304.3333333333333,219.41018915651742,663.55,359.6,291.63619391252644,760.9833333333332,218.13333333333333,103.7125331598639,348.75
RJPAKY38,269.6333333333334,409.99273926796434,333.03333333333336,226.45000000000002,280.3078153255823,288.88333333333327,243.35,399.91956071850564,289.43333333333334
RJY2T5DU,281.33333333333337,270.63179794215387,373.50000000000006,290.59999999999997,281.3964889372937,384.1833333333333,227.06666666666666,211.4942025310196,289.90000000000003
RK3814U8,295.8833333333334,241.09971724576408,515.05,333.2666666666666,290.3325656035501,565.0,216.79999999999998,135.60900706989267,322.3166666666666
RKD7U24Y,288.7833333333333,260.6275749115099,422.0666666666666,310.3,288.07019394200097,445.4666666666666,215.68333333333334,171.37398393046342,302.6
RKFYBXU9,309.41666666666663,203.8834530552753,754.9666666666667,376.3166666666667,292.6125817916161,860.5833333333334,219.05,83.15993078577611,367.25000000000006
RKJGUNH6,295.70000000000005,240.77117531985778,506.3166666666666,333.08333333333337,290.7334262171303,546.0999999999999,216.38333333333333,133.92895383339766,322.04999999999995
RKVU6VEC,302.28333333333336,224.40262181330158,633.5500000000001,353.8666666666666,292.05711133839804,715.9833333333333,216.84999999999997,109.35690081185857,344.3666666666666
RKYXUEXM,280.0833333333333,269.10293499998323,359.83333333333337,290.16666666666663,281.17982227062697,371.6,235.99999999999994,219.68621670071212,288.33333333333337
RL198MFV,300.53333333333336,228.56909045224674,585.4666666666666,348.13333333333327,291.83875954063876,648.0666666666667,216.79999999999995,114.70016723399796,336.8333333333333
RL1GM16T,316.38333333333327,191.11127375435578,874.3833333333333,395.76666666666665,293.64613707567287,1024.5666666666666,219.35,64.82860084155674,387.0
RL58XM0X,287.96666666666664,259.8062788895688,431.15,309.3166666666667,286.7500162126281,453.15000000000003,219.91666666666666,177.34536245203887,304.16666666666674
RL863G1R,307.2333333333333,208.27255715074656,652.5666666666666,369.81666666666666,294.2126016750557,726.2333333333333,217.58333333333334,78.4106317252809,352.9
RL8TFXMW,285.8833333333334,253.30717536670087,419.74999999999994,308.9333333333334,284.31409288870935,434.1333333333333,233.41666666666666,184.540986023379,304.33333333333337
RLETBAV0,317.8666666666667,183.55707234247805,925.5333333333332,402.81666666666666,293.9976408311432,1099.2166666666665,219.81666666666666,52.86382472648832,395.6333333333333
RLMPLLW6,296.5,235.87414209902477,531.05,336.78333333333336,290.58689303392384,568.9833333333332,217.1166666666667,128.6736241854256,327.28333333333336
RLP5AH5E,284.03333333333336,268.00295970499326,405.81666666666666,299.6333333333333,283.5017142722906,416.33333333333337,235.08333333333334,203.8855443859129,299.61666666666673
RLV2KEJP,286.18333333333334,265.1336851877518,407.56666666666666,302.88333333333327,285.75352727533436,423.41666666666663,218.43333333333334,186.31216029005907,298.6
RLXEPYKB,299.0166666666667,230.6886127353736,532.2833333333333,344.0166666666667,292.6045412312522,567.4,216.04999999999995,113.9257708007858,330.2333333333333
RMAND772,280.0,270.1534775976178,360.40000000000003,288.63333333333327,280.39648893729367,370.3833333333333,233.98333333333326,219.46955003404548,287.8
RMEME8GY,286.59999999999997,262.79560184600774,404.7666666666666,305.01666666666665,285.86315560396037,429.55,220.04999999999998,180.2371682373893,298.48333333333335
RMNE6ECK,300.81666666666666,224.98411955188357,603.9666666666666,350.15000000000003,291.41852135272507,668.8,217.60000000000002,112.12631308624736,340.0333333333333
RMTA5CWA,278.1333333333333,275.2164070749083,365.30000000000007,284.56666666666666,278.5367769826293,383.01666666666665,251.16666666666663,242.02037566894248,288.4666666666667
RMTE592D,327.81666666666666,172.3092114808869,1108.55,427.45000000000005,293.9831916888415,1384.2666666666667,220.85,39.74128128416765,420.29999999999995
RMTJ44GE,289.61666666666656,258.983810393045,422.66666666666663,313.24999999999994,288.779822270627,455.13333333333327,216.2833333333333,163.86761529730293,303.55
RMU6AKL2,285.8999999999999,264.1074011860909,399.05,303.5,285.81315560396035,422.15,222.74999999999994,186.7710683114617,297.4666666666667
RMV0P0FV,321.98333333333335,179.6657160690333,983.25,412.26666666666665,294.13216143323353,1187.7499999999998,220.18333333333334,47.87897358260223,403.6333333333333
RN6LY8RU,298.7833333333333,230.22861446990157,532.7833333333334,343.94999999999993,292.5711474393781,568.3999999999999,216.2,112.67646580683754,330.49999999999994
RN93HUJE,287.7333333333333,256.9325632675554,457.56666666666666,310.1166666666666,284.5281172560949,501.0333333333333,225.90000000000006,183.58230978333,306.16666666666674
RN9A0LAB,284.91666666666663,267.91757282589936,396.7166666666667,299.28333333333336,284.929822270627,414.58333333333326,219.89999999999998,193.09559254312313,295.6
RNCKGLJR,273.66666666666674,268.55791309596555,317.7,281.95,277.3964889372937,325.6333333333333,261.0833333333333,252.17957502902647,283.1
RNY3LMX0,338.31666666666666,160.37675828470046,1313.9166666666667,453.8999999999999,293.9002337356313,1714.2833333333335,221.9,25.03822015724798,447.00000000000006
RP3R4YCP,289.93333333333334,257.11658942156413,427.5666666666667,314.41666666666663,288.670193942001,455.8666666666666,216.21666666666664,161.808835541213,304.85
RPFT44DU,286.0166666666666,262.8473752084963,397.76666666666665,304.9,286.24648893729375,422.7500000000001,225.04999999999998,185.86377748720605,297.93333333333334
RPYKZRFL,292.01666666666665,246.43411334640186,473.7,323.1333333333333,288.44391515933637,499.3666666666667,220.01666666666665,152.39320495369387,314.98333333333335
RR22WRZJ,302.3999999999999,217.94360727626758,594.3,355.79999999999995,292.4940685016741,640.1166666666666,218.04999999999998,98.42597458108837,342.1333333333333
RRE6MVYZ,282.3333333333333,266.3099805115965,372.0,295.8666666666667,282.97982227062704,389.08333333333337,233.8166666666666,208.07464959093318,291.8
RRG98LDD,293.3833333333333,245.85136169167023,453.7833333333333,325.9333333333333,290.47464228945626,478.46666666666664,215.91666666666666,140.2623765921177,312.91666666666663
RRKEVNZK,297.0,233.81005712257348,526.8166666666666,338.31666666666666,291.09485244408535,550.5,216.85,125.83409618678888,328.2833333333333
RRKJJYWM,285.19999999999993,265.4340938303522,396.8666666666667,301.1166666666666,284.89648893729367,417.55,221.71666666666664,189.17905414176914,296.35
RRT6GJ3T,289.7666666666666,258.291662252671,427.1166666666666,313.55,288.7535272753343,454.11666666666656,215.64999999999998,164.20443099037703,304.48333333333335
RRTJUY6G,323.5833333333333,176.4439358616611,1032.3166666666666,417.01666666666665,293.9076120275743,1249.1666666666667,220.54999999999995,46.69913210335364,411.4333333333333
