,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
9ZXTBCKF,275.16666666666663,209.36666666666665,311.16666666666663,283.4166666666667,242.70205652302238,163.76749271088698,282.9071466140958,253.0093056644989,469.28333333333336,296.2,520.5333333333333,448.03333333333325,469.28333333333336,296.2,520.5333333333333,448.03333333333325,269.0,207.0,315.0,279.0,260.702,197.0,328.736,281.34000000000003
9ZY1DGMU,303.45,220.43333333333334,369.4666666666667,303.8666666666666,219.32657026829688,128.7509468065896,285.4777507684661,216.87701088938138,491.26666666666665,294.09999999999997,580.0166666666667,423.2333333333334,491.26666666666665,294.09999999999997,580.0166666666667,423.2333333333334,293.0,230.0,371.0,303.0,261.478,226.90599999999998,355.286,283.356
9ZYJZEVH,246.66666666666666,225.05,288.53333333333325,290.8666666666666,233.01841629093707,210.2806254820891,275.43401618701847,277.33026843863485,315.71666666666664,287.0166666666666,374.8833333333334,362.54999999999995,315.71666666666664,287.0166666666666,374.8833333333334,362.54999999999995,277.0,212.0,338.0,291.0,255.424,208.59599999999998,346.52,284.058
9ZZA72ZA,257.8333333333333,196.13333333333333,299.3833333333333,280.2666666666666,236.91334391517253,160.23075668954456,285.49161953677725,262.6584347895965,437.5333333333333,293.5333333333333,506.2666666666666,454.74999999999994,437.5333333333333,293.5333333333333,506.2666666666666,454.74999999999994,255.0,200.0,296.0,273.0,259.194,191.032,318.89799999999997,283.642
9w3pu5p5,249.42857142857147,230.25714285714287,280.1714285714285,276.45714285714286,242.96890295138505,221.16796107713603,274.9878400504374,270.25221369124887,316.79999999999995,276.91428571428565,353.1428571428571,336.34285714285716,316.79999999999995,276.91428571428565,353.1428571428571,336.34285714285716,258.0,205.0,308.0,279.0,260.568,199.2,325.012,283.228
A001KGR6,240.8833333333333,207.3833333333333,293.91666666666663,287.3666666666667,226.33820455140133,191.17103322983382,281.1762560030935,273.7118617078552,338.3666666666666,288.4,405.56666666666666,386.46666666666675,338.3666666666666,288.4,405.56666666666666,386.46666666666675,265.0,209.0,320.0,285.0,266.274,203.074,327.6,280.25
A01DRNBZ,265.83333333333337,208.54999999999998,323.7333333333333,284.06666666666666,228.55843267804588,167.40161126168886,288.4637602649434,248.57210212284232,388.5,290.4833333333333,464.13333333333327,404.53333333333325,388.5,290.4833333333333,464.13333333333327,404.53333333333325,283.0,218.0,342.0,288.0,259.458,217.59799999999998,346.5800000000001,285.3060000000001
A05T670W,272.88461538461536,214.80769230769238,330.9615384615385,292.2307692307692,222.17899309043742,156.1490203896769,281.362270276984,235.54905743515158,398.76923076923083,295.6153846153846,495.38461538461536,404.3076923076923,398.76923076923083,295.6153846153846,495.38461538461536,404.3076923076923,277.0,218.0,342.0,294.0,254.726,212.97000000000003,355.6860000000001,279.74
A06511K8,245.73333333333332,218.46666666666664,296.51666666666665,286.68333333333334,226.57755295318663,194.8572347444509,278.90383651035563,266.04370826064905,337.3166666666667,287.3,400.0,378.1666666666667,337.3166666666667,287.3,400.0,378.1666666666667,277.0,217.0,341.0,294.0,258.578,201.234,340.37199999999996,283.034
A0D0J1PP,257.82352941176475,229.76470588235296,308.5882352941177,285.1176470588235,233.0554006233701,205.4831850674062,285.1399269020175,261.4990166546564,329.1960784313726,294.00000000000006,395.2745098039216,359.88235294117646,329.1960784313726,294.00000000000006,395.2745098039216,359.88235294117646,287.0,224.0,363.0,290.0,258.132,208.412,358.49800000000005,285.086
A0V2Y3DD,299.24999999999994,217.78333333333336,358.0666666666667,292.81666666666666,228.60351989087,139.19330322422303,286.8650122637655,221.5375483286448,402.73333333333335,236.18333333333337,458.7166666666667,339.3833333333333,402.73333333333335,236.18333333333337,458.7166666666667,339.3833333333333,285.0,221.0,355.0,290.0,261.296,216.726,360.612,278.70599999999996
A1018P2X,259.40000000000003,203.2,307.35,283.25,230.9211281130019,167.30929897766524,283.68746907060734,255.0117075519511,342.19999999999993,251.91666666666666,468.4166666666667,360.35,342.19999999999993,251.91666666666666,468.4166666666667,360.35,268.0,206.0,317.0,281.0,261.92400000000004,204.48,336.754,279.778
A140KMXY,258.1166666666667,218.51666666666665,304.6333333333333,286.05,240.65439374240293,199.9521131645702,288.3438491303663,269.7048330926772,339.26666666666665,287.8666666666667,397.84999999999997,373.4833333333333,339.26666666666665,287.8666666666667,397.84999999999997,373.4833333333333,284.0,214.0,341.0,288.0,267.376,201.798,346.18800000000005,287.45599999999996
A1CW8FGN,251.33333333333334,236.55555555555557,291.35555555555555,285.35555555555555,242.19973580800507,225.70701878352193,282.5620066271543,276.01105607349024,311.3777777777778,292.2,358.8666666666667,348.24444444444447,311.3777777777778,292.2,358.8666666666667,348.24444444444447,274.0,209.0,332.0,290.0,261.61,203.43400000000003,339.91,288.012
A1L9YHKZ,383.9833333333333,223.58333333333331,458.21666666666664,305.7,225.28481779144778,76.88837969667465,290.2074770649573,160.1688581014363,677.85,300.71666666666664,788.2333333333333,452.15,677.85,300.71666666666664,788.2333333333333,452.15,309.0,229.0,405.0,300.0,267.12,237.032,343.55199999999996,275.296
A1MV25KY,297.26666666666665,198.66666666666666,328.7333333333333,292.35,250.10785624723832,127.38987188271392,285.07744388651616,245.09203166484386,561.4333333333334,276.51666666666665,587.1499999999999,501.3666666666667,561.4333333333334,276.51666666666665,587.1499999999999,501.3666666666667,268.0,202.0,313.0,283.0,258.302,198.672,330.0660000000001,280.998
A1PU5AHW,286.65000000000003,210.81666666666666,347.51666666666665,293.03333333333336,220.8911092340154,139.51363360203086,283.8218754279617,225.98158424363254,433.7666666666666,301.1166666666667,535.5833333333334,427.5499999999999,433.7666666666666,301.1166666666667,535.5833333333334,427.5499999999999,286.0,220.0,345.0,292.0,266.332,214.912,341.834,283.44
A1R20DF2,,,,,,,,,,,,,,,,,182.0,139.0,167.0,222.0,235.65400000000002,153.17600000000002,212.21599999999998,266.80400000000003
A1TDVMA1,216.89285714285714,,219.39285714285717,,286.2168673071517,,282.72667124237597,,367.2142857142857,,363.89285714285717,,367.2142857142857,,363.89285714285717,,208.0,159.0,210.0,241.0,250.842,164.83599999999998,242.306,275.82599999999996
A1ZEXKYL,225.04999999999998,196.9833333333333,256.4833333333333,271.5833333333333,236.55618368910615,203.51857080119703,273.7728227856205,292.872342338781,326.84999999999997,281.6,365.0499999999999,387.1166666666666,326.84999999999997,281.6,365.0499999999999,387.1166666666666,241.0,181.0,266.0,270.0,260.062,180.15200000000002,280.21,280.54200000000003
A2E10KVU,288.68333333333334,209.2,341.69999999999993,287.8,228.658470274345,137.96622092447714,284.4137998965955,228.60580080708078,400.23333333333335,243.7833333333333,460.8,440.25,400.23333333333335,243.7833333333333,460.8,440.25,279.0,217.0,338.0,284.0,261.178,208.40599999999998,345.94800000000004,281.72
A2HTKAHY,275.9,243.39999999999998,290.475,292.875,264.2243996608708,230.72020529259194,279.6613134733675,281.44314675065857,319.5,282.8500000000001,344.8,329.475,319.5,282.8500000000001,344.8,329.475,286.0,219.0,351.0,291.0,260.158,211.566,350.886,283.5
A2JU9A24,284.3333333333333,203.04999999999998,323.8833333333333,292.3,239.87370071318975,140.28681971882853,283.6871158912696,246.35351664615524,465.25,272.1333333333333,516.2333333333333,428.9333333333333,465.25,272.1333333333333,516.2333333333333,428.9333333333333,269.0,208.0,315.0,285.0,268.238,195.024,331.374,277.952
A2T7V5L9,247.63333333333333,220.35,294.3333333333333,279.55,234.51835137811813,204.55348725802776,280.9565861130293,267.156821639481,328.5666666666667,287.0166666666667,384.90000000000003,279.50000000000006,328.5666666666667,287.0166666666667,384.90000000000003,279.50000000000006,280.0,211.0,326.0,287.0,261.082,203.00799999999998,336.982,278.07
A2VRT06X,249.41666666666666,219.28333333333336,302.20000000000005,286.3333333333333,225.31626434448563,195.45408500979752,280.43944966279054,263.95558320126275,219.08333333333331,175.26666666666668,409.5666666666667,235.0666666666667,219.08333333333331,175.26666666666668,409.5666666666667,235.0666666666667,281.0,216.0,345.0,291.0,264.26800000000003,213.486,349.94800000000004,287.486
A2ZPZTJJ,284.51666666666665,213.9666666666666,360.91666666666663,297.5166666666666,216.0469657202853,138.48431970941647,288.24100807848026,223.05207497216452,307.9,214.23333333333332,377.15,296.5833333333333,307.9,214.23333333333332,377.15,296.5833333333333,290.0,222.0,371.0,298.0,257.232,225.956,349.408,277.828
A31C7WYJ,263.8666666666667,214.76666666666668,322.36666666666673,287.1,232.01710814296294,175.23870208570753,291.2616672592248,253.81163880135722,396.7666666666667,292.93333333333334,469.56666666666666,408.0333333333334,396.7666666666667,292.93333333333334,469.56666666666666,408.0333333333334,276.0,213.0,338.0,284.0,259.92400000000004,207.102,344.996,280.80600000000004
A36UUP5T,275.0,207.16666666666666,326.5333333333333,290.53333333333336,233.48701406361823,152.82889398684532,284.43130199668576,245.79866065115456,449.59999999999997,301.5666666666666,513.1166666666667,440.38333333333327,449.59999999999997,301.5666666666666,513.1166666666667,440.38333333333327,274.0,213.0,328.0,286.0,262.694,204.31799999999998,334.408,283.876
A3A3F421,311.8,203.9,349.0833333333333,293.4166666666667,244.3874541784694,115.63421567671921,288.1189719241005,226.58959923988107,572.1833333333333,306.8333333333333,609.8166666666667,461.2666666666666,572.1833333333333,306.8333333333333,609.8166666666667,461.2666666666666,273.0,211.0,326.0,283.0,261.15,203.00400000000002,345.616,277.376
A3G711KJ,253.91666666666669,218.33333333333331,309.65,282.0166666666667,236.16331228956014,193.92005172118743,290.7257085378379,264.3261922800571,362.93333333333334,286.53333333333336,423.03333333333336,391.63333333333327,362.93333333333334,286.53333333333336,423.03333333333336,391.63333333333327,269.0,210.0,338.0,284.0,260.996,202.54,337.926,280.704
A3JTEY6X,362.9166666666667,214.58333333333334,398.08333333333326,298.73333333333335,248.1249070044745,97.39337892144016,288.70772636554904,192.80369825546754,704.2833333333333,297.5333333333333,744.0166666666668,481.5333333333333,704.2833333333333,297.5333333333333,744.0166666666668,481.5333333333333,298.0,227.0,370.0,292.0,258.442,219.19600000000003,350.05,275.166
A47KYGTV,252.99999999999994,194.46666666666667,284.84999999999997,287.26666666666665,246.096279867721,172.63339503841905,280.80612508403266,280.53437041991646,421.84999999999997,288.9999999999999,463.51666666666665,447.28333333333336,421.84999999999997,288.9999999999999,463.51666666666665,447.28333333333336,249.0,194.0,284.0,281.0,266.056,189.112,298.962,282.164
A4EVCYRA,321.5666666666667,205.51666666666665,354.1166666666667,295.66666666666674,256.79543530686874,110.57064646093457,288.53546853496414,222.65066953690575,699.0666666666667,306.81666666666666,715.7500000000001,521.5499999999998,699.0666666666667,306.81666666666666,715.7500000000001,521.5499999999998,268.0,214.0,330.0,286.0,264.61,209.27599999999998,333.18199999999996,278.012
A4KJXLYH,361.3833333333333,218.05,399.90000000000003,301.3833333333333,245.579740966137,108.37152380655978,288.2027167926372,196.65255970740364,653.9499999999998,297.8166666666667,696.0833333333334,454.0666666666666,653.9499999999998,297.8166666666667,696.0833333333334,454.0666666666666,309.0,234.0,383.0,297.0,252.176,227.78400000000002,349.38199999999995,283.272
A4MH2U9C,249.4333333333333,203.98333333333335,304.1,281.5166666666667,229.20000000000002,180.39119116681513,284.35047594065,264.21504903328184,308.45000000000005,289.2833333333333,371.9166666666667,348.93333333333334,308.45000000000005,289.2833333333333,371.9166666666667,348.93333333333334,270.0,209.0,319.0,279.0,263.75800000000004,196.62,326.486,281.8640000000001
A4MKK2EJ,258.3666666666667,198.7666666666667,298.0,283.31666666666666,238.99811196198195,165.8360917686643,283.1588196492442,265.17296757436617,411.3833333333333,285.05,475.0666666666666,435.58333333333326,411.3833333333333,285.05,475.0666666666666,435.58333333333326,258.0,201.0,298.0,278.0,261.44,191.6,308.88,282.096
A4N4XMZ4,299.3333333333333,210.11666666666667,356.4166666666667,295.1333333333333,223.43342239748145,129.31359912407564,286.4494786044204,220.3608443027596,489.53333333333325,294.85,580.1833333333334,438.1166666666666,489.53333333333325,294.85,580.1833333333334,438.1166666666666,289.0,218.0,353.0,291.0,250.36599999999999,215.87,357.996,286.45
A4PJGHJV,300.5714285714285,226.96428571428572,375.5357142857142,299.17857142857133,212.42162326085372,138.97968568561043,286.7881737712568,210.52757506546013,407.50000000000006,294.24999999999994,531.6071428571429,393.24999999999994,407.50000000000006,294.24999999999994,531.6071428571429,393.24999999999994,310.0,232.0,391.0,303.0,264.0,231.054,363.392,286.308
A4PY09B5,330.73333333333335,202.21666666666667,355.4166666666666,299.65,262.3213481346903,102.97941732526003,289.8351075623278,223.7519818415961,717.9666666666667,303.94999999999993,733.4499999999999,539.7166666666667,717.9666666666667,303.94999999999993,733.4499999999999,539.7166666666667,274.0,209.0,322.0,288.0,261.652,202.088,333.032,282.0800000000001
A4ZHJBK2,253.91666666666666,181.86666666666665,273.6333333333333,281.4,258.53913917973125,152.1601205263707,281.87241108648806,289.80800810392634,590.8833333333333,343.9,617.7833333333333,625.5333333333332,590.8833333333333,343.9,617.7833333333333,625.5333333333332,235.0,178.0,256.0,267.0,262.616,177.3,282.392,281.26599999999996
A52KHGAJ,268.0454545454546,254.90909090909093,305.81818181818187,280.0909090909091,249.47395964938727,235.20111233856161,287.21234129005046,262.14576989751015,166.3181818181818,144.6818181818182,199.95454545454547,180.7727272727273,166.3181818181818,144.6818181818182,199.95454545454547,180.7727272727273,293.0,222.0,350.0,288.0,262.232,206.562,359.5180000000001,277.30400000000003
A52LKE4U,425.14999999999986,220.39999999999992,480.56666666666655,304.51666666666665,243.96870287257448,60.01760788904701,287.39503729808695,149.0093649118882,744.8666666666664,291.3166666666666,749.1666666666665,401.6666666666666,744.8666666666664,291.3166666666666,749.1666666666665,401.6666666666666,305.0,238.0,413.0,296.0,263.27,235.874,358.726,286.064
A54MB68D,277.8833333333333,203.01666666666665,323.4333333333333,291.8666666666666,232.7043355906344,138.62370692877295,284.9790711904532,248.3750463646672,459.19999999999993,298.09999999999997,537.6166666666667,465.8666666666666,459.19999999999993,298.09999999999997,537.6166666666667,465.8666666666666,265.0,210.0,309.0,284.0,261.23400000000004,198.442,324.43,283.2920000000001
A5YLKP02,278.73333333333335,228.56666666666666,367.54999999999995,293.71666666666664,203.53192013178702,154.23413253823037,288.6375136473635,217.251719944083,169.91666666666669,134.7,230.31666666666663,175.23333333333335,169.91666666666669,134.7,230.31666666666663,175.23333333333335,310.0,231.0,429.0,303.0,272.08,247.52,357.94199999999995,289.14
A66H2HT8,260.83333333333337,228.79629629629625,297.00000000000006,282.1666666666666,241.74623104876403,209.97386494100746,278.40624316999526,263.68313039899647,189.6111111111111,160.79629629629628,223.3148148148148,203.55555555555554,189.6111111111111,160.79629629629628,223.3148148148148,203.55555555555554,287.0,212.0,351.0,291.0,255.06,209.892,357.57,282.166
A66XU98A,277.89999999999986,222.78333333333327,353.6499999999999,288.09999999999997,218.56270392359647,158.62417455814796,290.1678592535129,227.67249297215517,397.51666666666665,300.3666666666665,496.0333333333333,392.7499999999999,397.51666666666665,300.3666666666665,496.0333333333333,392.7499999999999,295.0,225.0,383.0,293.0,261.05400000000003,225.814,359.722,278.018
A68KVBKG,294.2333333333333,217.16666666666666,366.7333333333334,290.25,216.66353942058805,140.98927434426994,288.4865200278292,216.18483161844108,414.21666666666664,297.91666666666663,520.9,404.08333333333337,414.21666666666664,297.91666666666663,520.9,404.08333333333337,308.0,228.0,382.0,293.0,250.792,225.822,360.986,287.938
A6FR087J,250.51666666666665,220.36666666666667,314.65,284.6166666666667,227.7643040891845,194.28947148478483,290.35774567418076,261.9861138203679,340.78333333333336,289.4333333333333,408.6833333333333,377.4333333333333,340.78333333333336,289.4333333333333,408.6833333333333,377.4333333333333,281.0,221.0,353.0,289.0,266.228,211.858,350.29400000000004,279.136
A6GY7AGE,264.65,191.75,290.44999999999993,281.19999999999993,254.1343521454628,146.8296101855537,279.73102957274887,266.30712939342374,548.0833333333333,287.2833333333333,556.1666666666666,512.0666666666666,548.0833333333333,287.2833333333333,556.1666666666666,512.0666666666666,246.0,194.0,279.0,269.0,262.126,183.94799999999998,301.28,280.93
A6LB7NLM,250.45762711864404,208.6440677966102,288.6271186440678,285.6440677966101,238.452394510406,193.86092255131797,278.544831761827,274.6779661016949,334.1864406779661,279.03389830508473,386.3220338983051,372.593220338983,334.1864406779661,279.03389830508473,386.3220338983051,372.593220338983,271.0,207.0,320.0,283.0,264.342,202.232,332.148,284.194
A6MAGM,282.0833333333333,195.45,322.9000000000001,291.7833333333333,249.34770649414656,131.92004593289417,291.04486972466646,252.65594106435384,553.4166666666667,299.8833333333333,607.5166666666667,508.76666666666665,553.4166666666667,299.8833333333333,607.5166666666667,508.76666666666665,256.0,201.0,303.0,279.0,260.79400000000004,192.55599999999998,308.144,276.264
A6WTAHL0,270.68333333333334,220.31666666666666,333.1166666666666,288.81666666666666,221.61956997557223,165.204410802649,284.560893450791,237.2858250543267,383.3833333333333,297.5333333333333,473.1666666666666,397.54999999999995,383.3833333333333,297.5333333333333,473.1666666666666,397.54999999999995,291.0,227.0,354.0,293.0,263.918,213.53,349.00199999999995,282.838
A70DPKY0,224.41666666666666,201.23333333333338,245.88333333333335,273.33333333333326,242.07623788937659,214.64706825768084,268.64355278034185,300.1584130396583,308.93333333333334,275.7333333333334,337.2,371.25,308.93333333333334,275.7333333333334,337.2,371.25,234.0,183.0,254.0,263.0,266.814,173.488,272.65,278.85
A70NMJZP,379.93333333333334,199.13333333333333,380.66666666666663,305.96666666666664,290.4894382127341,61.81918816183934,285.33123072696554,206.09920804052328,1006.8333333333333,303.56666666666666,933.9999999999999,630.0333333333333,1006.8333333333333,303.56666666666666,933.9999999999999,630.0333333333333,273.0,209.0,325.0,283.0,263.242,201.66,339.08,282.856
A776K15W,281.6166666666667,213.88333333333333,330.49999999999994,289.7166666666667,235.58576206036213,156.0461016796646,285.84527574735523,244.00019316064302,481.33333333333337,295.7666666666666,539.5333333333332,442.5499999999999,481.33333333333337,295.7666666666666,539.5333333333332,442.5499999999999,277.0,217.0,332.0,287.0,266.88800000000003,203.44,342.16,283.42
A7C00LCP,281.9166666666667,220.51666666666665,361.75,299.20000000000005,218.8980225976695,155.41148993204456,294.4717257385298,234.74043468203254,398.7833333333333,298.4166666666667,505.01666666666665,402.28333333333336,398.7833333333333,298.4166666666667,505.01666666666665,402.28333333333336,294.0,228.0,385.0,298.0,250.456,224.938,363.716,292.264
A7NXF2HT,241.58333333333334,208.1666666666666,278.5666666666666,278.01666666666665,240.72361074524017,204.3225239441559,280.9409406113715,279.4263065199823,322.9333333333333,278.1,369.40000000000003,365.91666666666674,322.9333333333333,278.1,369.40000000000003,365.91666666666674,260.0,199.0,294.0,279.0,267.846,191.812,310.77,280.67
A7PB1MWM,272.76666666666665,197.1,307.2,289.33333333333337,243.47288343217465,147.21415030477644,282.2633946318815,257.09399854327955,483.0666666666667,298.90000000000003,535.8000000000001,472.73333333333335,483.0666666666667,298.90000000000003,535.8000000000001,472.73333333333335,262.0,201.0,298.0,283.0,263.814,193.78400000000002,316.19599999999997,281.582
A7RNTEHU,276.0,222.46666666666673,323.25,288.08333333333337,239.75961961738554,185.45118376101664,288.7219647491935,253.98518560301585,396.86666666666673,290.2,454.4833333333333,382.8666666666667,396.86666666666673,290.2,454.4833333333333,382.8666666666667,290.0,221.0,361.0,290.0,257.126,219.102,344.272,286.724
A81M2MAF,257.09999999999997,194.53333333333333,287.3833333333333,281.9,251.3781910787355,166.10404319500972,285.5771758081357,275.3759237561378,534.1833333333334,295.8666666666666,564.2333333333333,486.0666666666666,534.1833333333334,295.8666666666666,564.2333333333333,486.0666666666666,248.0,189.0,275.0,273.0,259.732,186.88,295.578,278.992
A82HJRPA,340.2641509433962,216.32075471698116,371.6603773584906,300.6226415094339,250.45585316074852,121.61976092059305,286.8553746521293,214.97280838610072,552.7735849056603,291.96226415094344,666.8490566037735,383.377358490566,552.7735849056603,291.96226415094344,666.8490566037735,383.377358490566,298.0,221.0,358.0,293.0,255.886,213.876,347.666,276.334
A89JYXF3,290.68333333333334,214.28333333333333,355.01666666666665,286.8,224.2384977065563,136.84141634073058,290.56029285656405,222.030586613876,457.2666666666667,296.9833333333333,556.4666666666666,435.7,457.2666666666667,296.9833333333333,556.4666666666666,435.7,285.0,221.0,351.0,284.0,264.376,213.64,352.52,283.70599999999996
A8J2VT49,279.9523809523809,210.66666666666666,310.4761904761904,290.4761904761904,246.53149753133656,159.22113760706745,279.44812118519303,253.33392235657263,481.9047619047619,265.23809523809524,506.38095238095246,416.7142857142857,481.9047619047619,265.23809523809524,506.38095238095246,416.7142857142857,264.0,208.0,309.0,284.0,265.8,199.46400000000003,331.0,278.966
A8U01EHN,279.0666666666667,216.76666666666668,336.25,291.3666666666667,224.46156646327177,153.33746592099337,284.8918530341481,236.82107992718585,414.16666666666663,297.66666666666663,510.55,422.4333333333334,414.16666666666663,297.66666666666663,510.55,422.4333333333334,288.0,223.0,348.0,292.0,261.394,213.428,351.272,280.59000000000003
A928P6B7,251.0454545454546,217.40909090909093,282.5909090909091,276.7727272727273,242.0153401888511,204.43743422970488,274.72966841902064,267.87778713911797,296.00000000000006,279.5454545454545,339.72727272727275,363.0,296.00000000000006,279.5454545454545,339.72727272727275,363.0,263.0,199.0,308.0,281.0,261.82599999999996,196.484,320.97,282.5420000000001
A96FEFT1,244.1,224.51666666666665,299.7166666666667,273.1333333333333,233.39832603966775,211.93663803278795,290.1458752696186,263.44641349094525,320.25,288.25000000000006,381.08333333333326,352.9666666666667,320.25,288.25000000000006,381.08333333333326,352.9666666666667,276.0,211.0,333.0,281.0,259.48400000000004,206.42,333.94199999999995,281.57599999999996
A9BGXAY7,329.7666666666666,205.79999999999998,357.34999999999997,297.25,257.9097743454496,112.04492660776019,287.46719195518097,221.25020600972002,704.9000000000001,313.2333333333333,718.8833333333332,526.65,704.9000000000001,313.2333333333333,718.8833333333332,526.65,277.0,214.0,330.0,289.0,260.10400000000004,200.592,335.992,281.078
A9CA7RPB,284.46666666666664,212.95000000000002,340.00000000000006,286.9166666666667,234.5711527450017,155.13825199129104,288.7859925198116,237.41474446316099,483.54999999999995,297.3833333333334,541.2666666666667,432.06666666666666,483.54999999999995,297.3833333333334,541.2666666666667,432.06666666666666,282.0,219.0,352.0,286.0,261.256,215.09599999999998,350.038,277.11
A9E5RPZH,250.65,208.23333333333332,314.3333333333333,282.0166666666666,229.44702779546745,181.97780675667923,293.2558381191455,260.42161306842803,354.0166666666667,287.0833333333333,428.08333333333337,389.59999999999997,354.0166666666667,287.0833333333333,428.08333333333337,389.59999999999997,274.0,210.0,334.0,286.0,263.612,204.74,335.732,282.678
A9GJMD11,403.6666666666667,209.33333333333334,428.3833333333334,305.8666666666667,260.02614885981205,67.68835921351982,293.90350410260896,177.6603196945891,854.9333333333333,302.1666666666667,878.4166666666667,529.9166666666666,854.9333333333333,302.1666666666667,878.4166666666667,529.9166666666666,300.0,227.0,367.0,294.0,261.42,216.782,351.702,282.6
A9H3WMHD,338.7608695652173,220.43478260869563,383.54347826086956,295.6086956521739,243.32981028764726,119.47565858988834,289.3401346942121,204.67508172633896,631.0,304.58695652173907,680.0652173913044,456.0434782608695,631.0,304.58695652173907,680.0652173913044,456.0434782608695,292.0,226.0,364.0,290.0,258.12,219.668,353.788,277.968
A9M92FW1,252.75,210.6666666666667,302.06666666666666,271.7666666666667,231.18860741408454,185.4355568347752,282.1924858441574,253.41258033934983,267.74999999999994,286.73333333333335,420.7,295.05,267.74999999999994,286.73333333333335,420.7,295.05,279.0,212.0,329.0,277.0,262.994,204.476,337.842,272.66200000000003
A9REPBD4,272.34999999999997,224.21666666666667,338.76666666666665,296.7333333333333,221.69470927483215,169.91154891927846,288.5695928351408,245.34733422593055,356.96666666666664,291.76666666666665,452.1,383.23333333333335,356.96666666666664,291.76666666666665,452.1,383.23333333333335,307.0,227.0,392.0,302.0,264.248,227.388,364.56,279.492
A9ZW33TZ,257.59999999999997,207.6,294.25,282.4,241.27313324166923,189.17934112514,279.8040064777715,266.71319409988115,344.5333333333333,288.25,403.54999999999995,382.4333333333333,344.5333333333333,288.25,403.54999999999995,382.4333333333333,276.0,207.0,320.0,288.0,267.81600000000003,202.618,332.95,277.448
AA1BAPT1,243.65,218.3,282.6333333333333,284.15000000000003,233.5911976896639,207.0531972510646,274.7324132302647,274.68618065622206,326.2666666666667,288.45000000000005,375.33333333333337,367.3833333333333,326.2666666666667,288.45000000000005,375.33333333333337,367.3833333333333,269.0,207.0,313.0,281.0,261.808,200.24200000000002,335.0420000000001,284.9120000000001
AA1NVE4B,246.18644067796612,211.52542372881356,282.89830508474574,270.42372881355936,241.96929867734377,201.2201411112767,282.24156174314584,268.89527970846586,352.42372881355925,282.0508474576271,396.9152542372881,381.135593220339,352.42372881355925,282.0508474576271,396.9152542372881,381.135593220339,251.0,195.0,290.0,272.0,264.064,188.896,307.582,279.78
AA78REX1,246.83333333333334,228.55,299.1499999999999,275.85,231.60318992959756,213.07865351196665,285.9611892528899,262.46059183602136,321.4333333333333,284.23333333333335,381.35,359.4166666666667,321.4333333333333,284.23333333333335,381.35,359.4166666666667,275.0,220.0,343.0,286.0,260.122,207.704,342.5320000000001,288.35200000000003
AADDZK5V,279.0508474576271,229.8983050847458,317.0,288.00000000000006,248.75984963532613,197.924432753215,288.32067192711673,259.20098404771176,377.89830508474586,294.67796610169495,432.6440677966102,377.1694915254237,377.89830508474586,294.67796610169495,432.6440677966102,377.1694915254237,293.0,221.0,349.0,296.0,257.592,210.206,350.80800000000005,278.192
AANB675J,273.76666666666654,200.98333333333332,308.6833333333332,288.06666666666666,241.8259350292703,154.99150900239698,283.0345150458532,256.5913724289034,469.31666666666655,292.2,522.0499999999998,454.54999999999995,469.31666666666655,292.2,522.0499999999998,454.54999999999995,268.0,202.0,309.0,283.0,262.068,200.34799999999998,329.556,278.91
AAV56RVU,252.89999999999995,215.31666666666663,303.01666666666677,282.81666666666666,233.8879587469654,189.47968541823516,286.0338889491592,263.6215215650875,378.5333333333333,289.0666666666666,438.3,393.4,378.5333333333333,289.0666666666666,438.3,393.4,268.0,210.0,321.0,287.0,263.42400000000004,200.304,332.342,283.0180000000001
AAX7P792,255.38333333333338,216.48333333333332,305.81666666666666,286.2,230.74940399186593,191.59781422432468,282.7669655859099,264.0031227732582,235.43333333333334,290.3666666666666,287.30000000000007,268.54999999999995,235.43333333333334,290.3666666666666,287.30000000000007,268.54999999999995,280.0,218.0,344.0,290.0,259.992,210.4,348.384,283.514
AB10CA5H,257.41666666666663,216.05,313.0499999999999,285.53333333333336,226.61287964250718,180.90554500542848,283.7440296313429,255.2833236805307,356.21666666666664,292.3833333333333,436.3666666666667,394.63333333333327,356.21666666666664,292.3833333333333,436.3666666666667,394.63333333333327,277.0,219.0,338.0,284.0,257.67400000000004,205.69600000000003,345.584,286.89799999999997
AB134L14,266.1833333333333,219.81666666666666,330.8666666666666,289.99999999999994,225.48297011364377,178.759028776764,291.22225699153125,250.7944731174189,354.0333333333333,292.25,441.5999999999999,382.99999999999994,354.0333333333333,292.25,441.5999999999999,382.99999999999994,296.0,225.0,372.0,298.0,262.718,214.44600000000003,353.338,288.288
AB3XR5P1,243.2,203.70000000000005,271.09999999999997,275.5,244.4149132541237,194.31226267722775,275.819694869737,278.7537860177736,348.29999999999995,281.1,393.5,394.70000000000005,348.29999999999995,281.1,393.5,394.70000000000005,244.0,191.0,273.0,270.0,265.532,185.06799999999998,290.996,280.99
AB4L113B,263.58333333333337,221.60000000000002,323.19999999999993,277.1166666666666,226.3687077439885,177.69966482370597,287.45791155584317,239.7878748576048,355.63333333333327,295.3166666666666,440.5,383.78333333333336,355.63333333333327,295.3166666666666,440.5,383.78333333333336,291.0,224.0,359.0,281.0,253.704,218.064,357.8400000000001,282.04400000000004
