ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
94,221.66307692307691,179.0,179.0,179.0,275.0,0.39615384615384613,1000.0,496.6630769230769,477.9789644012945,0,0.0,,
95,189.39999999999998,166.0,166.0,166.0,275.0,0.4332051282051282,1000.0,464.4,462.2669428825096,0,0.0,,
96,148.30461538461537,138.0,138.0,138.0,275.0,0.5116666666666667,1000.0,423.3046153846154,431.25958406414435,0,0.0,,
97,143.3723076923077,129.0,129.0,129.0,275.0,0.5,1000.0,418.3723076923077,420.5148717948718,0,0.0,,
98,215.49460708782743,169.0,169.0,169.0,275.0,0.38666666666666666,1000.0,490.49460708782743,468.8120026525199,1,0.0015384615384615385,,
99,311.1204437400951,213.0,216.0,216.0,275.0,0.26371794871794874,1000.0,586.1204437400951,514.8351968886728,19,0.02923076923076923,,
100,85.54769230769233,91.0,91.0,91.0,275.0,0.5724358974358974,1000.0,360.54769230769233,372.57715565509517,0,0.0,,
101,203.26,175.0,175.0,175.0,275.0,0.43333333333333335,1000.0,478.26,462.55295857988165,0,0.0,,
102,311.06782334384854,222.0,227.0,227.0,275.0,0.2956410256410256,1000.0,586.0678233438485,526.4158716392021,16,0.024615384615384615,,
103,114.50461538461536,114.0,114.0,114.0,275.0,0.5423076923076923,1000.0,389.50461538461536,402.87659574468086,0,0.0,,
104,165.15384615384613,160.0,160.0,160.0,275.0,0.49346153846153845,1000.0,440.15384615384613,441.1210704078982,0,0.0,,
105,85.59846153846155,89.0,89.0,89.0,275.0,0.5624358974358974,1000.0,360.59846153846155,373.87622521085024,0,0.0,,
106,102.37692307692305,102.0,102.0,102.0,275.0,0.5282051282051282,1000.0,377.37692307692305,390.78179611650484,0,0.0,,
107,123.98769230769233,124.0,124.0,124.0,275.0,0.5216666666666666,1000.0,398.9876923076923,409.3494716146473,0,0.0,,
108,223.5100463678516,176.0,176.0,176.0,275.0,0.38474358974358974,1000.0,498.5100463678516,473.2602465844718,3,0.004615384615384616,,
109,194.39076923076925,164.0,164.0,164.0,275.0,0.43025641025641026,1000.0,469.39076923076925,453.11263408820025,0,0.0,,
110,373.66121112929625,244.0,248.0,248.0,275.0,0.2123076923076923,1000.0,648.6612111292962,543.5374396135265,39,0.06,,
111,93.75230769230768,97.0,97.0,97.0,275.0,0.5625641025641026,1000.0,368.7523076923077,383.22629899726525,0,0.0,,
112,154.7569230769231,138.0,138.0,138.0,275.0,0.47974358974358977,1000.0,429.7569230769231,430.97514698022445,0,0.0,,
113,134.5784615384615,124.0,124.0,124.0,275.0,0.5,1000.0,409.5784615384615,414.92820512820515,0,0.0,,
114,41.17692307692306,54.0,54.0,54.0,275.0,0.6196153846153846,1000.0,316.17692307692306,337.8452307055659,0,0.0,,
115,155.48923076923074,134.0,134.0,134.0,275.0,0.4682051282051282,1000.0,430.48923076923074,431.01807228915663,0,0.0,,
116,105.83384615384614,114.0,114.0,114.0,275.0,0.5932051282051282,1000.0,380.83384615384614,403.0399827101794,0,0.0,,
117,211.1384615384615,167.0,167.0,167.0,275.0,0.36705128205128207,1000.0,486.1384615384615,470.28117359413204,0,0.0,,
118,83.98000000000002,89.0,89.0,89.0,275.0,0.5696153846153846,1000.0,358.98,375.32928201665544,0,0.0,,
119,155.14615384615382,139.0,139.0,139.0,275.0,0.4826923076923077,1000.0,430.1461538461538,431.5503320053121,0,0.0,,
120,144.61076923076922,126.0,126.0,126.0,275.0,0.4643589743589744,1000.0,419.6107692307692,418.35173937051354,0,0.0,,
121,103.40769230769229,102.0,102.0,102.0,275.0,0.5458974358974359,1000.0,378.4076923076923,389.26420854861436,0,0.0,,
122,143.1384615384615,132.0,132.0,132.0,275.0,0.5026923076923077,1000.0,418.1384615384615,422.772507013517,0,0.0,,
123,200.46307692307693,173.0,173.0,173.0,275.0,0.4257692307692308,1000.0,475.4630769230769,458.7006925624812,0,0.0,,
124,209.2989214175655,174.0,174.0,174.0,275.0,0.4067948717948718,1000.0,484.2989214175655,468.44595020485343,1,0.0015384615384615385,,
