ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
59,129.6276923076923,98.0,98.0,98.0,275.0,0.3657692307692308,1000.0,404.6276923076923,443.93831055029796,0,0.0,,
60,160.66000000000003,107.0,107.0,107.0,275.0,0.3212820512820513,1000.0,435.66,466.81125299281723,0,0.0,,
61,139.70153846153846,99.0,99.0,99.0,275.0,0.3457692307692308,1000.0,414.70153846153846,452.04486466444195,0,0.0,,
62,304.2476489028213,188.0,188.0,188.0,275.0,0.21576923076923077,1000.0,579.2476489028213,538.1348781937018,12,0.018461538461538463,,
63,94.45384615384614,73.0,73.0,73.0,275.0,0.4067948717948718,1000.0,369.45384615384614,423.23510872990863,0,0.0,,
64,175.58615384615382,124.0,124.0,124.0,275.0,0.33282051282051284,1000.0,450.5861538461538,480.8224191063174,0,0.0,,
65,168.1276923076923,110.0,110.0,110.0,275.0,0.3162820512820513,1000.0,443.1276923076923,468.49858127280095,0,0.0,,
66,136.02615384615382,105.0,105.0,105.0,275.0,0.37166666666666665,1000.0,411.0261538461538,450.1038289065195,0,0.0,,
67,89.3030769230769,72.0,72.0,72.0,275.0,0.41192307692307695,1000.0,364.3030769230769,415.26735138499845,0,0.0,,
68,191.2246153846154,131.0,131.0,131.0,275.0,0.3282051282051282,1000.0,466.2246153846154,487.97265625,0,0.0,,
69,53.1369230769231,44.0,44.0,44.0,275.0,0.46884615384615386,1000.0,328.1369230769231,393.22805578342906,0,0.0,,
70,168.95384615384614,122.0,122.0,122.0,275.0,0.31846153846153846,1000.0,443.95384615384614,465.69967793880835,0,0.0,,
71,224.76923076923077,145.0,145.0,145.0,275.0,0.2580769230769231,1000.0,499.7692307692308,495.69945355191254,0,0.0,,
72,64.5,44.0,44.0,44.0,275.0,0.40987179487179487,1000.0,339.5,392.1401313731623,0,0.0,,
73,115.44769230769231,84.0,84.0,84.0,275.0,0.3782051282051282,1000.0,390.4476923076923,439.6,0,0.0,,
74,169.45999999999998,122.0,122.0,122.0,275.0,0.31961538461538463,1000.0,444.46,473.19294023265144,0,0.0,,
75,82.62307692307695,63.0,63.0,63.0,275.0,0.4269230769230769,1000.0,357.62307692307695,418.9135135135135,0,0.0,,
76,151.6446153846154,103.0,103.0,103.0,275.0,0.32884615384615384,1000.0,426.6446153846154,457.01715399610134,0,0.0,,
77,72.28769230769228,52.0,52.0,52.0,275.0,0.426025641025641,1000.0,347.2876923076923,400.6960577791153,0,0.0,,
78,51.943076923076944,32.0,32.0,32.0,275.0,0.42846153846153845,1000.0,326.94307692307694,382.3560742070616,0,0.0,,
79,216.96918335901387,141.0,141.0,141.0,275.0,0.26987179487179486,1000.0,491.96918335901387,495.72351543942995,1,0.0015384615384615385,,
80,168.13230769230768,116.0,116.0,116.0,275.0,0.31871794871794873,1000.0,443.1323076923077,471.5522928399035,0,0.0,,
81,165.36,120.0,120.0,120.0,275.0,0.32871794871794874,1000.0,440.36,460.9251170046802,0,0.0,,
82,170.62307692307695,122.0,122.0,122.0,275.0,0.326025641025641,1000.0,445.62307692307695,472.96657491152183,0,0.0,,
83,175.78615384615387,129.0,129.0,129.0,275.0,0.3416666666666667,1000.0,450.78615384615387,485.8750469043152,0,0.0,,
84,73.33538461538461,53.0,53.0,53.0,275.0,0.4034615384615385,1000.0,348.3353846153846,400.3368287257706,0,0.0,,
85,152.24,105.0,105.0,105.0,275.0,0.3252564102564103,1000.0,427.24,459.87859676783603,0,0.0,,
86,96.40923076923076,65.0,65.0,65.0,275.0,0.3741025641025641,1000.0,371.40923076923076,419.2748457847841,0,0.0,,
87,99.46923076923076,72.0,72.0,72.0,275.0,0.3883333333333333,1000.0,374.46923076923076,418.7081545064378,0,0.0,,
88,18.92153846153849,14.0,14.0,14.0,275.0,0.4844871794871795,1000.0,293.9215384615385,360.3844932521831,0,0.0,,
89,126.29076923076923,96.0,96.0,96.0,275.0,0.382051282051282,1000.0,401.29076923076923,444.7778523489933,0,0.0,,
90,64.32923076923078,48.0,48.0,48.0,275.0,0.425,1000.0,339.3292307692308,399.6971342383107,0,0.0,,
91,164.44153846153847,114.0,114.0,114.0,275.0,0.3252564102564103,1000.0,439.44153846153847,469.80015766653526,0,0.0,,
92,118.69230769230768,90.0,90.0,90.0,275.0,0.3871794871794872,1000.0,393.6923076923077,445.00695364238413,0,0.0,,
93,168.52153846153846,120.0,120.0,120.0,275.0,0.31653846153846155,1000.0,443.52153846153846,468.63304981773996,0,0.0,,
94,223.68258859784282,150.0,150.0,150.0,275.0,0.28,1000.0,498.6825885978428,508.2362637362637,1,0.0015384615384615385,,
95,192.70615384615382,137.0,137.0,137.0,275.0,0.3076923076923077,1000.0,467.7061538461538,486.2891666666667,0,0.0,,
96,147.72307692307692,108.0,108.0,108.0,275.0,0.3573076923076923,1000.0,422.7230769230769,463.29171151776103,0,0.0,,
97,138.92769230769233,101.0,101.0,101.0,275.0,0.35474358974358977,1000.0,413.9276923076923,451.17094325984823,0,0.0,,
98,209.08153846153846,132.0,132.0,132.0,275.0,0.27166666666666667,1000.0,484.08153846153846,493.9410099103351,0,0.0,,
99,316.35413416536664,197.0,198.0,198.0,275.0,0.19653846153846155,1000.0,591.3541341653666,543.2067840834964,9,0.013846153846153847,,
100,77.7676923076923,57.0,57.0,57.0,275.0,0.40282051282051284,1000.0,352.7676923076923,409.8045830681095,0,0.0,,
101,200.56702619414483,141.0,141.0,141.0,275.0,0.30564102564102563,1000.0,475.56702619414483,490.94169463087246,1,0.0015384615384615385,,
102,310.12872841444266,189.0,194.0,194.0,275.0,0.2,1000.0,585.1287284144427,551.7211538461538,13,0.02,,
103,112.54307692307691,83.0,83.0,83.0,275.0,0.3758974358974359,1000.0,387.5430769230769,438.58799454297406,0,0.0,,
104,160.03384615384613,120.0,120.0,120.0,275.0,0.34602564102564104,1000.0,435.0338461538461,470.3768062245276,0,0.0,,
105,82.93230769230769,58.0,58.0,58.0,275.0,0.39794871794871794,1000.0,357.9323076923077,410.4091494845361,0,0.0,,
106,108.24461538461537,79.0,79.0,79.0,275.0,0.37346153846153846,1000.0,383.2446153846154,423.6587710264332,0,0.0,,
107,123.93076923076922,94.0,94.0,94.0,275.0,0.371025641025641,1000.0,398.9307692307692,440.33517622667586,0,0.0,,
108,222.62153846153848,151.0,151.0,151.0,275.0,0.2703846153846154,1000.0,497.6215384615385,494.2494073020389,0,0.0,,
109,192.74769230769232,139.0,139.0,139.0,275.0,0.30217948717948717,1000.0,467.7476923076923,482.57870173949937,0,0.0,,
