,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
underlying distribution,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard
NARGUID,,,,,,,,,,,,,,,,,,,,,,,,
GVAR0AFB,246.88333333333333,215.30000000000004,294.75,268.55,220.41528067734407,185.1873238302864,270.0109475685195,243.2013015000451,327.06666666666666,272.8666666666667,394.1666666666667,351.56666666666666,327.06666666666666,272.8666666666667,394.1666666666667,351.56666666666666,270.0,212.0,328.0,273.0,245.572,194.636,322.172,272.874
GYPFNZZZ,252.76666666666665,221.74999999999994,295.9666666666666,281.1499999999999,235.87521913902697,201.72856446828527,277.71111818227536,263.2279213998469,327.54999999999995,282.59999999999997,380.5833333333333,359.3333333333333,327.54999999999995,282.59999999999997,380.5833333333333,359.3333333333333,286.0,219.0,349.0,291.0,266.128,209.192,345.8640000000001,272.198
GYR34XNB,259.9833333333333,199.5,299.0166666666666,278.21666666666664,235.5643104024007,164.55744944000668,278.02897493997006,254.9832092270177,405.88333333333327,284.1333333333333,463.0333333333333,415.85,405.88333333333327,284.1333333333333,463.0333333333333,415.85,266.0,203.0,307.0,279.0,252.30200000000002,193.796,325.378,273.86400000000003
GZMP9AHJ,271.19999999999993,181.2,278.4833333333333,287.84999999999997,275.2391155571348,137.91412887283013,284.95167503881214,295.81530912210104,612.3166666666666,302.5166666666666,604.0,604.7666666666665,612.3166666666666,302.5166666666666,604.0,604.7666666666665,242.0,181.0,255.0,268.0,263.36400000000003,183.65599999999998,284.132,282.07599999999996
H0016MVZ,253.56666666666663,189.98333333333332,292.01666666666665,281.18333333333334,241.5738531202662,153.65565304715048,281.98019918216926,268.66859192068614,471.55,292.56666666666666,510.63333333333327,470.8833333333333,471.55,292.56666666666666,510.63333333333327,470.8833333333333,246.0,192.0,284.0,270.0,258.938,178.732,298.24,275.428
H2JCLXCG,,,97.08333333333333,,,,284.49191278349724,,,,246.08333333333334,,,,246.08333333333334,,135.0,97.0,101.0,184.0,193.984,133.94,158.188,249.75599999999997
H2N0P8GY,256.56666666666666,210.3166666666667,281.51666666666665,292.4666666666667,262.6921893751029,201.75176178430095,294.0781496782625,310.188196655927,422.9000000000001,305.5333333333333,454.6333333333334,463.25,422.9000000000001,305.5333333333333,454.6333333333334,463.25,254.0,193.0,277.0,279.0,276.85200000000003,194.32,304.784,297.87
H4UTCCY9,250.04999999999995,189.05,280.75,280.54999999999995,250.45187384323683,165.62963894204327,286.3162441133715,287.73715852991745,454.3,299.35,496.69999999999993,495.05000000000007,454.3,299.35,496.69999999999993,495.05000000000007,239.0,186.0,267.0,267.0,269.86,183.604,288.068,288.124
H68V9XMJ,306.13333333333327,207.89999999999995,348.9999999999999,295.79999999999995,235.74216794045032,127.46303839565269,282.7268642765158,226.57516148038638,560.8166666666667,301.3666666666666,617.6166666666667,466.88333333333327,560.8166666666667,301.3666666666666,617.6166666666667,466.88333333333327,279.0,216.0,337.0,290.0,257.954,209.132,345.31,277.32599999999996
H6FMF28J,252.16666666666663,205.11666666666665,294.5666666666666,286.38333333333327,243.09447142766993,194.12608263518248,287.96134774592304,280.3333333333333,351.46666666666664,293.75,411.0833333333333,401.19999999999993,351.46666666666664,293.75,411.0833333333333,401.19999999999993,273.0,206.0,311.0,283.0,269.58000000000004,200.696,329.74,293.606
H6H319AA,224.78333333333336,196.11666666666667,246.44999999999996,263.21666666666664,232.86373674660805,201.50631421577688,260.9995139636377,277.17997823741297,302.6333333333333,267.26666666666665,336.2333333333333,356.0666666666666,302.6333333333333,267.26666666666665,336.2333333333333,356.0666666666666,232.0,175.0,256.0,255.0,252.09799999999998,171.08,275.862,265.672
H7TM17PE,242.29999999999998,194.4833333333333,269.73333333333335,282.40000000000003,245.68040592627932,180.69192226770343,277.81236591556853,289.9813949919738,405.03333333333336,294.1333333333333,448.9333333333333,454.1833333333334,405.03333333333336,294.1333333333333,448.9333333333333,454.1833333333334,244.0,190.0,266.0,272.0,270.462,180.76,290.798,288.756
H8KHAFL7,271.7118644067797,241.6949152542373,316.2372881355932,289.9152542372882,263.45598203078237,229.68826185712422,307.601886763854,281.49960066724674,362.23728813559325,304.13559322033893,412.99999999999994,389.5084745762712,362.23728813559325,304.13559322033893,412.99999999999994,389.5084745762712,288.0,221.0,341.0,299.0,288.41,215.94799999999998,355.7,308.47
H907TWMT,257.45000000000005,215.45,317.6833333333334,284.6833333333333,227.95707765583617,183.41638761311972,287.80505782215545,254.12282904733456,359.0833333333333,293.15000000000003,432.51666666666665,389.6166666666666,359.0833333333333,293.15000000000003,432.51666666666665,389.6166666666666,284.0,216.0,346.0,286.0,260.332,218.706,346.408,279.874
H9F934NE,255.44999999999993,215.43333333333337,300.06666666666666,279.4833333333333,229.17434486172817,189.41189017769258,275.5504709966818,254.66926919820727,334.3333333333333,285.34999999999997,399.5833333333333,373.0666666666667,334.3333333333333,285.34999999999997,399.5833333333333,373.0666666666667,289.0,216.0,353.0,288.0,250.148,212.09799999999998,351.504,269.118
HF0D2MB6,230.41666666666666,172.51666666666662,283.0333333333333,241.98333333333332,189.74643535929877,120.79816449563,245.8577840060857,202.44461416663773,354.25000000000006,245.03333333333333,428.05,360.0,354.25000000000006,245.03333333333333,428.05,360.0,237.0,183.0,290.0,244.0,209.46,167.558,275.874,233.298
HFC9FFMD,369.48333333333335,229.61666666666667,417.70000000000005,329.1666666666667,268.57104214299017,118.80075205487846,320.1894464970342,231.59884215635634,732.8833333333333,338.01666666666665,818.4666666666668,570.0,732.8833333333333,338.01666666666665,818.4666666666668,570.0,315.0,243.0,382.0,320.0,296.94,228.48200000000003,400.472,315.85200000000003
HFKBP9C2,271.16666666666663,224.35000000000002,324.9166666666667,295.4833333333333,235.38853968672024,186.93438289486022,292.9847443238773,260.10200735866096,360.0833333333333,297.2166666666667,446.8166666666666,393.09999999999997,360.0833333333333,297.2166666666667,446.8166666666666,393.09999999999997,300.0,223.0,358.0,298.0,274.178,217.614,366.218,295.3400000000001
HFZ6EMM2,269.4833333333333,201.15,340.3666666666667,270.71666666666664,199.11680937926113,124.01777388000595,269.05606119344617,201.5860872660362,393.0,287.51666666666665,504.6166666666667,389.49999999999994,393.0,287.51666666666665,504.6166666666667,389.49999999999994,270.0,211.0,339.0,271.0,234.074,199.38,321.422,270.14
HGEY0HNL,247.73333333333335,202.79999999999995,308.73333333333335,276.8,210.22685695975056,164.61854039934985,272.3011508320676,237.28946883114233,321.8333333333333,265.3833333333333,399.59999999999997,351.45,321.8333333333333,265.3833333333333,399.59999999999997,351.45,287.0,211.0,366.0,286.0,242.07,210.94600000000003,329.112,258.04400000000004
HJ39DTK5,275.6166666666666,212.86666666666667,322.65000000000003,302.53333333333336,247.09754956298403,173.34972873691046,297.3729369908534,274.34046792189554,449.79999999999995,314.3333333333333,520.9833333333332,470.31666666666666,449.79999999999995,314.3333333333333,520.9833333333332,470.31666666666666,276.0,217.0,324.0,294.0,277.534,205.984,352.602,296.5
HJJ00HZ2,292.3833333333333,235.7166666666667,352.5166666666667,312.48333333333335,240.60446543149024,181.60517872010357,299.93363106085883,257.93078486229837,382.0333333333333,305.7166666666667,462.15,400.4666666666667,382.0333333333333,305.7166666666667,462.15,400.4666666666667,323.0,244.0,404.0,315.0,286.254,237.16400000000002,391.556,300.248
HK3PFELX,251.3695652173913,212.5217391304348,289.2173913043478,264.1304347826087,211.3726555270807,172.07120117817965,252.40528818783255,225.50926613090368,333.0869565217391,262.2391304347826,391.28260869565213,332.9347826086956,333.0869565217391,262.2391304347826,391.28260869565213,332.9347826086956,279.0,212.0,349.0,272.0,230.47000000000003,203.972,318.752,255.032
HL80JFPU,227.16666666666666,182.85,300.41666666666663,253.25000000000003,173.34045886596581,122.37787462890404,246.02918262951854,193.4044601511276,317.84999999999997,251.14999999999998,411.7666666666667,333.2666666666667,317.84999999999997,251.14999999999998,411.7666666666667,333.2666666666667,252.0,198.0,327.0,259.0,210.996,187.78,287.20599999999996,237.986
HR1HZ6FC,272.55,226.08333333333331,313.8499999999999,303.75,249.5265486804742,201.31842904591787,292.990050910277,280.86402219325294,361.6333333333333,300.41666666666663,426.11666666666673,399.61666666666656,361.6333333333333,300.41666666666663,426.11666666666673,399.61666666666656,296.0,223.0,355.0,305.0,268.70599999999996,216.09,366.62800000000004,296.022
HRT3979L,258.81666666666666,229.53333333333333,310.55,305.3166666666666,247.22255659028568,214.28699559623203,298.62432701238816,293.3792207889679,347.84999999999997,300.0666666666666,408.3666666666666,394.81666666666666,347.84999999999997,300.0666666666666,408.3666666666666,394.81666666666666,285.0,221.0,344.0,305.0,280.016,215.092,363.898,301.098
HT4E,237.76666666666665,207.4,275.4666666666667,277.53333333333336,244.69302350484384,202.3543601909119,285.32927397609404,288.93575099826325,374.3833333333333,293.0,416.05,419.7166666666667,374.3833333333333,293.0,416.05,419.7166666666667,245.0,191.0,281.0,271.0,273.132,191.804,298.07,290.69
HT6KEU1H,242.53333333333336,218.68333333333337,274.41666666666663,271.94999999999993,241.45551942157627,214.295207879694,273.0293990788288,271.0166666666667,301.5833333333333,269.34999999999997,339.9,336.9,301.5833333333333,269.34999999999997,339.9,336.9,259.0,199.0,305.0,276.0,253.97799999999998,192.636,317.068,276.578
HUF10CJX,249.48333333333335,207.11666666666662,300.8166666666666,288.1166666666666,238.23333333333335,191.36829103456486,291.866268095105,277.55228924322967,364.8333333333333,297.8666666666667,431.95,410.4833333333333,364.8333333333333,297.8666666666667,431.95,410.4833333333333,266.0,205.0,315.0,289.0,272.89799999999997,202.576,331.45,290.386
HV3CWUXR,247.3166666666667,226.81666666666666,283.3333333333333,271.45000000000005,229.7332887707432,208.82933256968192,266.4675423609632,255.19688489953475,298.33333333333337,269.6333333333333,349.3666666666666,327.1666666666667,298.33333333333337,269.6333333333333,349.3666666666666,327.1666666666667,284.0,217.0,357.0,278.0,241.956,206.25,329.17,262.19599999999997
HV5ACGVN,353.65000000000003,217.45,405.46666666666664,290.4166666666667,224.6801817189943,96.97625619759711,279.17231109861837,175.5147655418896,608.8666666666667,287.05,671.4333333333334,419.46666666666664,608.8666666666667,287.05,671.4333333333334,419.46666666666664,305.0,233.0,387.0,290.0,260.332,220.626,347.23800000000006,273.508
HWPUPM4D,247.26666666666665,201.33333333333334,305.8333333333333,275.8666666666666,215.31267174082657,169.09425616756718,274.4957684397701,243.1345039990172,335.21666666666664,276.90000000000003,407.15000000000003,368.8666666666666,335.21666666666664,276.90000000000003,407.15000000000003,368.8666666666666,274.0,209.0,337.0,279.0,242.778,190.248,322.8160000000001,265.32
HXHUVGJG,307.1333333333333,210.28333333333333,345.9,289.21666666666664,241.94074347282995,132.41838783050753,285.30242694337335,226.91340984969437,566.0500000000001,294.5166666666666,606.0333333333333,456.74999999999994,566.0500000000001,294.5166666666666,606.0333333333333,456.74999999999994,284.0,217.0,337.0,286.0,256.248,207.34799999999998,341.754,277.284
HXL07E2D,259.4,199.73333333333335,296.05,283.7833333333333,239.8795589147528,170.74903184475886,283.33761358548156,267.856418475025,404.29999999999995,301.1666666666667,465.2333333333334,441.0999999999999,404.29999999999995,301.1666666666667,465.2333333333334,441.0999999999999,265.0,202.0,297.0,281.0,276.13800000000003,198.1,320.54,282.4360000000001
HYRM141T,365.0666666666666,220.88333333333335,397.6,324.9,278.8668923524147,104.3957063209286,311.5767512701567,237.63549811188017,859.85,332.0833333333333,891.55,633.25,859.85,332.0833333333333,891.55,633.25,289.0,232.0,354.0,311.0,285.244,220.908,375.85400000000004,308.35
HYTA5DTD,239.62,210.55999999999997,281.96,261.84,221.64451795907974,189.46256779763334,263.6593437330485,243.19633345175774,305.88,264.02000000000004,355.12,329.28000000000003,305.88,264.02000000000004,355.12,329.28000000000003,265.0,205.0,326.0,270.0,234.19,191.832,309.5560000000001,256.788
J18AUAJ8,375.43333333333334,239.73333333333332,423.6,318.51666666666665,253.32606559335326,123.81693239886653,299.1189396371244,206.41184662609305,706.6666666666667,317.7666666666667,749.5999999999997,475.8833333333334,706.6666666666667,317.7666666666667,749.5999999999997,475.8833333333334,308.0,248.0,401.0,318.0,269.21,236.838,367.398,288.664
J1DZJB1L,288.55,247.4,374.2166666666667,310.01666666666665,223.58398774845924,181.25889615091566,303.8505579743535,244.7062657471044,374.7166666666667,312.83333333333326,478.8333333333333,397.91666666666663,374.7166666666667,312.83333333333326,478.8333333333333,397.91666666666663,324.0,249.0,436.0,318.0,271.89599999999996,240.204,384.916,302.634
J1KU80DP,238.1333333333333,175.54999999999998,290.1166666666667,227.34999999999997,171.85849465406346,97.89606108439024,229.8250400004907,162.83383596107734,368.51666666666665,234.56666666666666,440.4666666666666,329.28333333333336,368.51666666666665,234.56666666666666,440.4666666666666,329.28333333333336,235.0,185.0,292.0,234.0,193.396,154.856,261.496,227.896
J1N9F47J,297.9166666666666,250.6666666666666,364.23333333333335,319.45,256.07021059745085,205.18860049054555,322.2166666666665,275.21121804069014,397.9333333333333,328.3166666666666,485.8333333333333,421.16666666666663,397.9333333333333,328.3166666666666,485.8333333333333,421.16666666666663,328.0,254.0,410.0,329.0,299.278,247.106,416.734,313.95599999999996
J45XGZRF,268.8333333333333,219.63333333333335,317.95,306.2833333333334,255.9386442585325,201.0720413076969,309.1576235983784,293.9989580135029,401.68333333333334,313.2166666666667,466.2833333333333,444.6666666666666,401.68333333333334,313.2166666666667,466.2833333333333,444.6666666666666,280.0,218.0,326.0,306.0,299.626,211.752,354.54400000000004,313.15
J5VHG1C3,300.3833333333334,250.11666666666667,372.65,315.59999999999997,250.51422678314967,199.98784728116334,321.90406865997045,267.96380259452906,398.65,327.0833333333333,499.4333333333332,420.33333333333337,398.65,327.0833333333333,499.4333333333332,420.33333333333337,319.0,244.0,409.0,321.0,290.724,249.812,420.32800000000003,313.338
J6F8W2G1,299.95000000000005,216.33333333333331,379.9666666666666,295.6,217.43889334137313,129.90490238617045,300.17566788350524,218.96527695387417,454.73333333333335,306.0,584.5166666666668,441.03333333333336,454.73333333333335,306.0,584.5166666666668,441.03333333333336,297.0,226.0,375.0,291.0,269.596,228.02599999999998,358.49,287.85
J6X3AHW8,297.4666666666667,227.5333333333333,384.7833333333333,296.8833333333333,211.18145557860436,140.25718655908312,295.0559524052179,212.87265817463583,400.6833333333332,297.9666666666667,522.7833333333333,396.65,400.6833333333332,297.9666666666667,522.7833333333333,396.65,313.0,236.0,409.0,301.0,250.3,225.49400000000003,368.584,286.628
J7JTARJZ,332.8666666666667,227.81666666666666,408.56666666666666,321.1333333333333,234.30109245763575,131.3079444308183,306.34511902574155,222.08224287978678,537.7833333333334,316.95,645.5333333333333,455.71666666666664,537.7833333333334,316.95,645.5333333333333,455.71666666666664,319.0,235.0,411.0,320.0,277.80400000000003,242.886,393.394,307.99
J9D04KNJ,367.59999999999997,215.43333333333334,421.8666666666667,302.2,236.47927019037527,81.38285622292307,291.9537290731109,182.992539720903,692.7333333333333,304.28333333333336,765.4333333333334,483.79999999999995,692.7333333333333,304.28333333333336,765.4333333333334,483.79999999999995,297.0,229.0,375.0,293.0,256.564,223.38,353.93199999999996,287.06
JAD86WDH,248.2033898305085,219.76271186440678,294.49152542372883,267.8305084745763,229.4331732896188,201.0936125207338,276.5710917190745,251.4388364418432,314.5084745762712,278.8983050847458,372.4915254237288,341.6440677966102,314.5084745762712,278.8983050847458,372.4915254237288,341.6440677966102,281.0,217.0,343.0,283.0,243.25599999999997,202.46200000000002,333.69199999999995,272.514
JBA67JP7,304.6166666666666,195.33333333333334,346.75000000000006,270.25,218.52095303742618,94.6754512008677,262.409656773388,185.12099554372432,569.6500000000001,271.96666666666675,598.2166666666667,412.3833333333333,569.6500000000001,271.96666666666675,598.2166666666667,412.3833333333333,266.0,206.0,330.0,268.0,228.452,199.468,314.998,253.264
JCGH65N1,209.83333333333334,173.89999999999998,228.6833333333333,259.26666666666665,235.4218656991562,188.53377565434508,261.2790249092933,303.1363133091019,316.7833333333333,270.84999999999997,352.3666666666667,396.1833333333332,316.7833333333333,270.84999999999997,352.3666666666667,396.1833333333332,217.0,172.0,230.0,248.0,246.722,166.264,253.68,270.42400000000004
JD1F4PXK,231.5,196.73333333333335,263.25,259.5,226.55722813236008,186.5464790754321,260.30018823685623,254.84416873250586,332.8666666666666,269.4833333333333,378.75,365.91666666666663,332.8666666666666,269.4833333333333,378.75,365.91666666666663,249.0,191.0,277.0,262.0,244.96200000000002,181.65200000000002,294.658,264.65
JE7AU0B9,229.43333333333334,200.79999999999995,261.6499999999999,279.6,243.92441263142598,209.33664074905192,282.25950514290645,304.0565078555875,327.3666666666667,288.8833333333333,377.53333333333336,402.9166666666667,327.3666666666667,288.8833333333333,377.53333333333336,402.9166666666667,241.0,186.0,261.0,270.0,268.51599999999996,185.14,290.992,284.41
JE8U3WEP,386.59999999999997,227.14999999999998,456.45,307.71666666666664,227.7975080533984,84.14234869688036,295.3381689823026,167.0097982917471,679.3500000000001,312.76666666666665,788.6833333333333,468.5166666666666,679.3500000000001,312.76666666666665,788.6833333333333,468.5166666666666,315.0,236.0,406.0,301.0,267.846,230.416,360.798,278.712
JF4JACN3,297.0,225.6896551724138,361.3793103448276,288.551724137931,229.1892891552989,159.3413152673386,292.63562243362173,221.39181003701583,376.96551724137936,288.0344827586207,477.0,367.93103448275855,376.96551724137936,288.0344827586207,477.0,367.93103448275855,315.0,225.0,402.0,299.0,262.88599999999997,235.43,364.518,287.20799999999997
JG8HUWJZ,365.03333333333336,230.4,422.53333333333325,322.1666666666667,253.51512165172997,115.68336932298043,308.8530477558278,214.37371653336083,685.2333333333333,338.0333333333333,787.5000000000001,525.0666666666667,685.2333333333333,338.0333333333333,787.5000000000001,525.0666666666667,313.0,239.0,388.0,313.0,285.48,238.706,405.744,308.2920000000001
JGGWUMZU,349.95000000000005,199.60000000000002,364.3666666666667,302.85,273.0704917545914,82.05863771713192,287.58366727630596,216.4006190468573,860.25,308.93333333333334,843.2166666666667,600.5,860.25,308.93333333333334,843.2166666666667,600.5,265.0,208.0,317.0,286.0,260.502,196.312,325.996,278.726
JKDWLHZU,253.51666666666665,196.96666666666664,301.1333333333333,271.75,223.76297051831602,166.82751462016145,273.7894478418022,245.26841695434138,352.0999999999999,273.46666666666664,419.95000000000005,372.7666666666666,352.0999999999999,273.46666666666664,419.95000000000005,372.7666666666666,272.0,204.0,328.0,275.0,235.47,202.93,322.368,265.55600000000004
JL7XXYD5,262.2372881355932,236.13559322033902,302.08474576271186,285.42372881355936,249.06745072145912,218.7953224705176,290.849994519395,272.5595116626139,349.3898305084746,301.5762711864407,411.1016949152542,386.542372881356,349.3898305084746,301.5762711864407,411.1016949152542,386.542372881356,282.0,220.0,329.0,291.0,279.136,209.076,346.754,297.226
JLDR7ZUA,207.08474576271183,194.15254237288138,245.96610169491524,250.5762711864407,201.009709015849,186.22339172546643,241.14342129132473,245.11228350580956,274.8983050847458,255.11864406779657,320.0847457627118,317.2372881355932,274.8983050847458,255.11864406779657,320.0847457627118,317.2372881355932,237.0,187.0,279.0,249.0,222.982,168.952,282.586,247.55599999999998
JN635BT6,,160.77966101694918,190.593220338983,,,207.08831570645918,264.0579330544446,,,265.2542372881356,403.2372881355932,,,265.2542372881356,403.2372881355932,,184.0,141.0,178.0,215.0,230.22,147.082,212.84599999999998,253.576
JN9LRK2A,275.69999999999993,205.16666666666663,311.2,284.7166666666666,234.92824906703643,153.59745874665785,276.40864808288666,243.1515990135085,474.1166666666667,289.0666666666666,522.5833333333333,432.53333333333325,474.1166666666667,289.0666666666666,522.5833333333333,432.53333333333325,269.0,207.0,312.0,281.0,262.93600000000004,196.78400000000002,328.9,284.708
JNHJGKF7,353.2666666666666,201.00000000000003,358.15,311.8833333333334,292.7621477960417,89.4137272691208,300.57100900033987,241.65158437411432,950.3666666666669,323.6833333333334,928.7166666666666,689.0333333333333,950.3666666666669,323.6833333333334,928.7166666666666,689.0333333333333,271.0,209.0,312.0,291.0,277.18600000000004,199.27599999999998,329.85,291.02
JP6F56RT,270.48936170212767,218.04255319148936,303.5531914893617,267.46808510638294,243.96193265559688,184.03970360502194,278.89847251857054,241.6258159112679,412.2765957446808,286.34042553191483,450.27659574468083,380.12765957446805,412.2765957446808,286.34042553191483,450.27659574468083,380.12765957446805,274.0,203.0,321.0,274.0,253.604,196.828,322.596,274.656
JR1CF0WZ,221.25000000000003,197.48333333333335,266.03333333333336,276.3666666666666,222.7447495003304,196.633024361674,271.5107927902931,281.67667219908867,305.83333333333337,267.3666666666667,346.3166666666666,354.2833333333334,305.83333333333337,267.3666666666667,346.3166666666666,354.2833333333334,242.0,186.0,276.0,262.0,246.71400000000003,180.732,288.972,263.32599999999996
JRFFW8YT,280.98333333333335,236.54999999999998,317.98333333333335,295.0166666666667,256.1189352233644,210.3733290983956,294.10270004980435,270.89576170864655,343.9833333333333,297.63333333333327,404.8333333333333,365.5666666666666,343.9833333333333,297.63333333333327,404.8333333333333,365.5666666666666,299.0,228.0,374.0,297.0,270.72,226.192,369.30800000000005,288.91
JT03Z8N3,284.7924528301887,255.35849056603772,343.9433962264151,315.33962264150944,254.81005065575013,225.12101130547958,311.6490165269771,286.1251265864937,353.41509433962267,305.1132075471699,421.0,375.62264150943395,353.41509433962267,305.1132075471699,421.0,375.62264150943395,323.0,249.0,409.0,319.0,284.22,244.84799999999998,400.842,309.0
JTVM08C0,267.75,236.46666666666667,321.11666666666673,286.5,240.2700182211359,208.37505903982517,293.42017130560697,259.06961246290024,334.8666666666667,295.15,394.5666666666667,360.3666666666667,334.8666666666667,295.15,394.5666666666667,360.3666666666667,308.0,229.0,400.0,295.0,263.76599999999996,233.676,365.42199999999997,288.172
JUHGFPD3,280.68333333333334,218.70000000000002,342.2,285.4,215.74956058518458,147.40255023353032,277.434230777337,218.926719448414,434.35,291.4166666666667,513.3166666666667,391.98333333333335,434.35,291.4166666666667,513.3166666666667,391.98333333333335,283.0,224.0,360.0,288.0,254.564,212.90400000000002,338.67400000000004,264.462
JVHUKF36,247.5333333333333,209.04999999999993,284.89999999999986,280.29999999999995,239.38504195458023,192.20476849652624,282.02897129880154,274.5580761897719,380.4333333333332,290.4666666666667,437.08333333333326,417.1833333333333,380.4333333333332,290.4666666666667,437.08333333333326,417.1833333333333,262.0,198.0,289.0,275.0,267.38800000000003,191.688,316.93,283.422
JZP468AD,253.63333333333333,195.98333333333332,298.40000000000003,278.1166666666667,220.32591142164867,161.18161489379767,268.5559945190931,246.6239604559573,353.76666666666665,273.70000000000005,426.7,381.2333333333333,353.76666666666665,273.70000000000005,426.7,381.2333333333333,274.0,199.0,321.0,277.0,241.72,200.756,318.026,270.584
K0870VPA,290.8333333333333,214.81666666666666,327.49999999999994,318.2166666666667,278.07658243854274,177.09673694026728,318.943743993698,307.2540382782737,577.9,335.9,637.2333333333333,589.5833333333333,577.9,335.9,637.2333333333333,589.5833333333333,276.0,213.0,315.0,302.0,299.224,210.252,340.916,318.24
K10RYUC1,288.31666666666666,219.45,346.6,299.5,239.43502538484418,160.16372657734914,297.6077494048748,249.8528699655055,469.7833333333333,311.1833333333333,548.1500000000001,453.94999999999993,469.7833333333333,311.1833333333333,548.1500000000001,453.94999999999993,288.0,221.0,353.0,296.0,271.472,211.448,355.506,289.8880000000001
K31MTN10,350.19999999999993,247.7166666666666,418.8499999999999,332.1833333333333,254.20595037695588,148.10457937295547,319.8839782255746,240.49701134036908,599.2666666666667,344.3666666666666,704.8499999999999,499.58333333333326,599.2666666666667,344.3666666666666,704.8499999999999,499.58333333333326,324.0,256.0,408.0,327.0,291.368,247.308,425.094,322.55
K5MXZ6UG,235.89999999999998,189.4666666666667,281.1833333333333,263.3,206.70110625634982,159.49547925056916,257.78531202966184,238.54575035533435,335.8333333333333,268.6833333333333,404.6166666666666,374.7833333333333,335.8333333333333,268.6833333333333,404.6166666666666,374.7833333333333,255.0,194.0,298.0,263.0,229.93599999999998,179.28599999999997,304.918,251.356
K7H62E8W,355.0666666666666,198.86666666666662,382.5833333333332,297.03333333333325,264.35134465508713,82.04991674675635,290.5961276905185,204.9146313803278,801.1166666666666,311.6666666666666,823.2833333333332,552.6833333333333,801.1166666666666,311.6666666666666,823.2833333333332,552.6833333333333,272.0,212.0,333.0,284.0,263.30600000000004,208.766,338.06800000000004,284.574
K9A553B8,241.69387755102042,220.30612244897958,272.89795918367344,265.40816326530603,243.49728320526145,217.73814150246474,274.6965866978586,267.59386142130205,285.87755102040813,269.9183673469388,331.5918367346938,322.2448979591837,285.87755102040813,269.9183673469388,331.5918367346938,322.2448979591837,245.0,187.0,282.0,264.0,249.428,185.99599999999998,294.108,273.672
KC24Z5V5,252.86792452830187,222.05660377358487,303.4150943396226,274.71698113207543,235.01066192835955,200.95131587039486,286.775056631666,257.66554532916484,350.3962264150943,285.60377358490564,408.7358490566037,373.5660377358491,350.3962264150943,285.60377358490564,408.7358490566037,373.5660377358491,274.0,211.0,327.0,285.0,261.112,200.99400000000003,334.528,278.612
KDR815ZJ,349.5333333333333,208.53333333333333,365.2166666666666,302.09999999999997,266.6365257631563,97.86710872024992,289.6649613713025,217.15934654340802,804.0333333333333,314.88333333333327,791.55,565.8,804.0333333333333,314.88333333333327,791.55,565.8,275.0,216.0,327.0,286.0,262.012,203.67,340.048,280.814
KEDNL754,235.75000000000006,196.15,273.41666666666674,282.9333333333334,250.18219758078197,199.2469686994625,293.5981353676021,308.27313826748843,375.26666666666665,297.3833333333333,422.78333333333336,445.41666666666663,375.26666666666665,297.3833333333333,422.78333333333336,445.41666666666663,245.0,190.0,273.0,272.0,280.324,185.74599999999998,295.8400000000001,294.216
KFGPP88F,230.14035087719301,200.17543859649126,275.0877192982456,267.14035087719293,229.72042042477983,198.3889119439056,275.75241015491724,267.3668625556098,296.9824561403509,266.9122807017544,349.14035087719293,347.12280701754383,296.9824561403509,266.9122807017544,349.14035087719293,347.12280701754383,244.0,191.0,283.0,266.0,248.294,177.796,294.54400000000004,271.88800000000003
KG5M5RTF,298.24489795918356,249.6530612244898,341.1224489795918,324.93877551020404,271.5179576671121,222.7495680162716,318.8369510492595,300.4426400101019,393.57142857142856,331.59183673469386,461.06122448979596,434.4897959183673,393.57142857142856,331.59183673469386,461.06122448979596,434.4897959183673,317.0,241.0,378.0,329.0,309.612,241.546,407.19199999999995,331.136
KGRR3WRJ,324.75000000000006,251.46666666666667,379.79999999999995,342.93333333333334,279.6920474628735,196.51327108053985,338.19711228779585,297.4751985197934,537.8333333333333,349.26666666666665,632.8166666666666,531.3333333333333,537.8333333333333,349.26666666666665,632.8166666666666,531.3333333333333,322.0,250.0,387.0,337.0,322.212,241.632,414.916,342.148
KGU77A38,245.32432432432438,225.37837837837844,269.7297297297298,263.0270270270271,232.00674289297504,211.21475201369142,257.59412427154115,250.3783985929426,288.1891891891892,262.4864864864865,331.78378378378375,311.8378378378378,288.1891891891892,262.4864864864865,331.78378378378375,311.8378378378378,272.0,203.0,324.0,272.0,239.678,200.96599999999998,322.006,257.048
KH0W5,237.84999999999997,196.53333333333333,299.59999999999997,268.8833333333334,206.34771375370605,161.04466182953624,267.05257762463975,237.32828101852476,324.24999999999994,269.1166666666666,403.4166666666667,365.9,324.24999999999994,269.1166666666666,403.4166666666667,365.9,269.0,206.0,334.0,275.0,237.424,198.83599999999998,322.422,264.688
