,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
underlying distribution,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard
NARGUID,,,,,,,,,,,,,,,,,,,,,,,,
6G091ALC,262.55,220.25,310.09999999999997,282.21666666666664,239.06528300831533,191.13840935990655,287.66888094838646,257.6969832594693,375.48333333333323,284.35,435.76666666666654,384.4999999999999,375.48333333333323,284.35,435.76666666666654,384.4999999999999,282.0,207.0,339.0,291.0,260.652,215.452,344.20599999999996,283.302
6G5G,253.29999999999998,219.96666666666667,298.3333333333333,287.28333333333336,233.64232620137878,199.2905338255239,281.12953768034413,269.18952066619397,335.08333333333326,293.2166666666667,401.1333333333333,378.90000000000003,335.08333333333326,293.2166666666667,401.1333333333333,378.90000000000003,280.0,214.0,336.0,289.0,261.444,204.168,338.36800000000005,280.498
6G618RT0,311.4666666666666,211.31666666666663,359.11666666666656,296.3499999999999,243.6237043954773,120.9656935686732,288.64094468198846,222.9610284380134,606.5999999999999,297.9333333333333,653.2499999999998,489.41666666666663,606.5999999999999,297.9333333333333,653.2499999999998,489.41666666666663,276.0,219.0,341.0,287.0,256.546,212.326,343.06199999999995,287.12
6G63P8W4,289.95,209.81666666666663,338.54999999999995,295.0333333333333,234.9929757770876,146.3136047190001,286.41641312143423,239.65268130533076,480.9666666666667,296.59999999999997,560.55,447.3999999999999,480.9666666666667,296.59999999999997,560.55,447.3999999999999,280.0,216.0,336.0,291.0,260.724,204.054,344.07,279.0
6G6L9NXY,256.93333333333334,213.36666666666667,314.8333333333333,285.8333333333333,226.3954247022977,179.613326506723,286.1017347722589,255.36838129567226,359.2499999999999,291.6833333333333,433.56666666666655,391.83333333333337,359.2499999999999,291.6833333333333,433.56666666666655,391.83333333333337,278.0,213.0,337.0,284.0,260.31,198.886,344.7340000000001,278.54
6G8X0EP0,256.66666666666663,215.15,305.26666666666665,288.15,231.9962341810457,187.87288303053788,280.6734318977878,264.11959847541726,347.05,293.0833333333333,416.59999999999997,390.76666666666677,347.05,293.0833333333333,416.59999999999997,390.76666666666677,283.0,219.0,337.0,291.0,264.94,204.168,344.56199999999995,280.962
6GBF9WDD,263.5333333333333,213.46666666666664,313.3666666666666,285.7333333333333,228.48787370586984,176.82854633730344,281.94694316180266,254.31265961703144,366.93333333333334,299.0666666666666,447.6166666666666,402.0333333333333,366.93333333333334,299.0666666666666,447.6166666666666,402.0333333333333,280.0,216.0,335.0,291.0,255.976,208.49,339.94,280.616
6GLTPT5T,244.5,226.1896551724138,300.12068965517244,282.0344827586207,229.82538910048612,208.75414784809828,285.66898445120427,267.75235694271777,324.7758620689655,284.56896551724134,388.5344827586207,360.0862068965517,324.7758620689655,284.56896551724134,388.5344827586207,360.0862068965517,278.0,215.0,338.0,285.0,263.23,211.02,347.74800000000005,278.136
6GMHV73C,311.04999999999995,212.4333333333333,366.41666666666674,294.8666666666667,235.97910456014642,119.27361345456221,291.9154621762635,218.41311122099114,563.7666666666667,309.43333333333334,644.7666666666668,479.21666666666664,563.7666666666667,309.43333333333334,644.7666666666668,479.21666666666664,279.0,217.0,337.0,291.0,258.376,209.056,346.3880000000001,277.57599999999996
6H4LKF9P,253.08108108108115,231.0540540540541,295.2702702702703,283.70270270270277,238.30670173260424,214.2364179146003,281.4960864942658,269.44223164850825,319.5405405405406,282.1081081081081,370.4324324324325,357.24324324324334,319.5405405405406,282.1081081081081,370.4324324324325,357.24324324324334,276.0,215.0,332.0,288.0,263.232,210.408,340.98,279.246
6HAPRB0L,294.9666666666667,204.0,340.59999999999997,291.75,236.41289791189834,134.09552774836854,284.1891788563298,232.94528944006055,518.9166666666666,297.18333333333334,578.4166666666666,453.16666666666663,518.9166666666666,297.18333333333334,578.4166666666666,453.16666666666663,279.0,209.0,334.0,289.0,260.99,205.892,340.87,277.444
6HRC5TN7,270.24074074074065,228.31481481481478,295.55555555555554,279.85185185185185,255.32288347206347,211.0152686680055,282.6173636539166,264.76579691900406,327.09259259259255,283.77777777777777,377.68518518518516,348.6111111111111,327.09259259259255,283.77777777777777,377.68518518518516,348.6111111111111,284.0,217.0,335.0,287.0,263.564,206.27200000000002,344.154,282.448
6HTEC707,260.56666666666666,214.36666666666667,303.83333333333337,280.91666666666663,236.13057495682358,187.5186051920126,283.16891534338004,258.145801574095,351.79999999999995,289.54999999999995,415.9833333333334,384.83333333333326,351.79999999999995,289.54999999999995,415.9833333333334,384.83333333333326,282.0,212.0,333.0,284.0,262.976,201.532,341.444,279.918
6HTXA830,248.79999999999998,226.36666666666662,293.8833333333333,283.28333333333336,235.25888985173987,210.3324146721979,280.6075295330646,270.18780355560665,323.98333333333323,286.44999999999993,376.1833333333333,363.0166666666666,323.98333333333323,286.44999999999993,376.1833333333333,363.0166666666666,282.0,216.0,337.0,285.0,258.432,206.938,349.7340000000001,283.126
6HZWUM71,301.8292682926829,216.46341463414632,341.390243902439,293.0487804878049,241.92103007581,139.3028007843818,285.17835552604475,231.49002547735927,527.7560975609756,296.6829268292682,583.8780487804878,447.0,527.7560975609756,296.6829268292682,583.8780487804878,447.0,280.0,219.0,332.0,287.0,265.59000000000003,208.454,342.67,284.9360000000001
6J2PR0YF,348.30952380952374,197.92857142857142,360.6666666666667,297.21428571428567,277.63594597175086,114.18537938311525,291.98900104533465,227.0807915716024,795.3809523809524,273.90476190476187,742.7619047619046,508.73809523809524,795.3809523809524,273.90476190476187,742.7619047619046,508.73809523809524,284.0,208.0,340.0,290.0,263.224,206.256,340.9360000000001,282.89
6J4KCFWV,263.98333333333335,211.51666666666665,314.15,290.08333333333326,226.37052808800027,170.42006503471092,280.3695299265092,252.39039080057717,388.8833333333333,298.3333333333333,464.5,409.05,388.8833333333333,298.3333333333333,464.5,409.05,279.0,215.0,330.0,288.0,256.762,206.08,341.88,280.69599999999997
6J8LBGU5,365.433962264151,208.8490566037736,372.24528301886795,298.5471698113208,277.0624689542316,103.69804666859204,288.2875566100531,209.22327926915747,840.0188679245283,305.45283018867923,801.9811320754717,544.056603773585,840.0188679245283,305.45283018867923,801.9811320754717,544.056603773585,279.0,215.0,338.0,283.0,264.44599999999997,212.364,350.458,281.406
6J9EV4DL,259.26666666666665,212.13333333333335,317.6166666666667,290.4666666666667,223.40410830098676,171.88939071394478,282.9012736613625,255.80894733712628,372.5999999999999,291.53333333333336,447.88333333333327,407.40000000000003,372.5999999999999,291.53333333333336,447.88333333333327,407.40000000000003,275.0,217.0,333.0,289.0,260.10400000000004,207.52599999999998,342.93199999999996,277.22
6JA3GMT0,255.57446808510636,229.51063829787233,300.8936170212766,282.89361702127655,236.58518419327746,208.12172790240055,284.62809136080034,265.3145860539397,330.404255319149,287.6170212765958,392.3617021276595,365.14893617021283,330.404255319149,287.6170212765958,392.3617021276595,365.14893617021283,286.0,216.0,336.0,285.0,263.33000000000004,207.814,345.646,278.116
6JAHU3DT,255.56666666666666,210.4333333333333,299.54999999999995,278.7999999999999,233.668688599738,186.89896758584925,279.04104476114355,259.0331414425641,354.16666666666674,285.8666666666666,414.35,378.18333333333334,354.16666666666674,285.8666666666666,414.35,378.18333333333334,278.0,213.0,339.0,285.0,261.67,208.178,345.29,279.19599999999997
6JBD5MP2,251.8,210.03333333333333,302.1,284.75000000000006,225.19526720379696,181.11184657858792,279.25392905026075,258.49469154470927,349.1666666666667,287.41666666666663,426.06666666666666,391.56666666666666,349.1666666666667,287.41666666666663,426.06666666666666,391.56666666666666,276.0,214.0,330.0,289.0,255.16,209.55,347.3640000000001,282.82
6JF8WUYT,318.76666666666665,214.16666666666666,344.4166666666667,292.1333333333333,255.0358012374968,134.7254662289836,285.25382279826476,228.6359929887886,608.7833333333333,302.5666666666666,637.0333333333333,474.34999999999997,608.7833333333333,302.5666666666666,637.0333333333333,474.34999999999997,280.0,216.0,335.0,282.0,264.80400000000003,205.954,340.57599999999996,284.812
6JFY5LBB,251.44999999999996,219.18333333333334,298.36666666666673,285.3666666666667,232.8149572861053,197.81774267622762,280.206453866308,266.59179653821286,332.1333333333333,286.25000000000006,390.8,366.1166666666666,332.1333333333333,286.25000000000006,390.8,366.1166666666666,278.0,214.0,336.0,292.0,264.41200000000003,208.822,340.962,283.72
6JHNJJUB,369.5,200.7666666666666,386.45,303.3833333333333,272.33168946556833,74.19304169154312,291.901898977934,205.76404939971036,880.7333333333333,307.98333333333335,870.6499999999999,569.2666666666667,880.7333333333333,307.98333333333335,870.6499999999999,569.2666666666667,283.0,217.0,340.0,287.0,254.15,207.114,343.224,283.442
6JJBMHZL,309.15,210.31666666666666,343.76666666666665,292.7999999999999,248.66442884980447,135.9629335946797,285.00117516199157,230.77263485011312,585.7333333333333,300.68333333333334,614.3500000000001,467.3833333333334,585.7333333333333,300.68333333333334,614.3500000000001,467.3833333333334,282.0,212.0,337.0,287.0,257.89799999999997,209.23,339.03,281.386
6JKR3P49,266.06666666666666,216.95000000000002,314.6,280.25,232.6934708149756,178.16146127165902,284.24855663464996,249.20961014119564,395.1166666666667,293.0166666666667,454.9333333333334,396.91666666666663,395.1166666666667,293.0166666666667,454.9333333333334,396.91666666666663,278.0,217.0,332.0,282.0,259.38,206.746,345.016,286.302
6K35WWL0,340.81666666666666,201.88333333333333,366.5833333333333,298.98333333333335,257.8536778986619,94.86652459612802,287.4514864675981,213.19187040248758,717.9333333333333,298.46666666666664,755.5999999999999,532.4666666666667,717.9333333333333,298.46666666666664,755.5999999999999,532.4666666666667,281.0,208.0,327.0,283.0,257.036,214.226,340.904,283.54400000000004
6KCEDZAY,331.24999999999994,203.54999999999998,359.63333333333327,295.5833333333333,251.79754913744424,105.98906227004734,286.65995600516607,215.27457962422824,658.4833333333332,298.2,690.6833333333332,496.54999999999995,658.4833333333332,298.2,690.6833333333332,496.54999999999995,284.0,216.0,332.0,284.0,254.908,206.608,344.474,280.302
6KCMKK84,255.24999999999997,235.45833333333331,297.87499999999994,282.68749999999994,242.34348827797325,222.33257121617797,284.8999153637739,270.8313487006741,319.79166666666663,288.20833333333337,373.6875,352.70833333333337,319.79166666666663,288.20833333333337,373.6875,352.70833333333337,280.0,216.0,332.0,282.0,252.892,205.694,344.42400000000004,278.07599999999996
6KEGPJ6J,287.1333333333333,207.56666666666666,336.96666666666664,289.91666666666663,233.03651967058744,144.29118122582068,286.1958700121233,235.1330941889634,472.2166666666666,296.95,545.0333333333332,442.3,472.2166666666666,296.95,545.0333333333332,442.3,281.0,214.0,334.0,285.0,252.458,209.27,343.394,285.44599999999997
6KL1B4H0,254.37499999999994,227.29166666666666,304.25,297.04166666666663,230.57567067658508,198.19013142840296,281.1605025052154,270.8292286669118,347.29166666666663,292.99999999999994,414.70833333333337,381.08333333333337,347.29166666666663,292.99999999999994,414.70833333333337,381.08333333333337,277.0,222.0,334.0,296.0,265.302,208.194,339.29,283.744
6KP3MKL1,253.71186440677968,227.88135593220343,292.7796610169491,282.135593220339,241.84512085654302,214.00021333063694,280.81401962570123,270.74395836027367,316.30508474576266,283.77966101694915,368.1864406779662,353.6949152542373,316.30508474576266,283.77966101694915,368.1864406779662,353.6949152542373,280.0,212.0,340.0,289.0,262.966,211.976,341.52,285.658
6KUUNE55,274.05,217.23333333333332,314.21666666666664,283.25,239.64834202126636,177.13495460303824,282.87924757756997,251.71259538169662,416.29999999999995,293.6833333333333,471.53333333333325,408.9666666666667,416.29999999999995,293.6833333333333,471.53333333333325,408.9666666666667,281.0,214.0,333.0,286.0,264.988,210.258,340.376,279.744
6KW88EPW,251.95,225.88333333333335,299.2166666666667,288.96666666666664,231.9264680657782,201.70206388901903,280.24511504006927,268.05969179514256,332.84999999999997,286.75,398.5333333333333,372.0833333333333,332.84999999999997,286.75,398.5333333333333,372.0833333333333,274.0,215.0,328.0,285.0,258.496,209.128,344.202,284.47
6KYWMEB4,254.34999999999997,215.23333333333332,310.46666666666664,284.65,224.29849218621226,182.21490049976032,283.48757242548464,256.9369780095928,357.94999999999993,296.18333333333334,438.84999999999997,401.4,357.94999999999993,296.18333333333334,438.84999999999997,401.4,278.0,214.0,337.0,288.0,263.57,201.794,343.702,278.726
6KZ6GTEJ,250.08333333333334,224.3,298.3833333333333,280.98333333333335,232.58292350736943,205.0382746622633,282.534433121153,264.7048783581721,332.8499999999999,288.68333333333334,398.18333333333334,373.2333333333333,332.8499999999999,288.68333333333334,398.18333333333334,373.2333333333333,280.0,214.0,339.0,287.0,258.358,203.122,342.716,275.646
6L2C,265.43333333333334,209.5333333333333,326.24999999999994,285.0666666666666,223.4833333333333,160.86412046532166,287.83876525565285,243.06570802969097,383.46666666666664,294.71666666666664,475.6833333333333,404.93333333333334,383.46666666666664,294.71666666666664,475.6833333333333,404.93333333333334,280.0,216.0,341.0,288.0,259.238,209.22000000000003,340.656,282.69
6L8M5J2R,261.6166666666667,217.24999999999997,304.83333333333337,282.45,240.3158625925486,195.5393327218331,286.32506589822964,263.61594670093217,337.71666666666664,285.5,407.1666666666667,374.2333333333334,337.71666666666664,285.5,407.1666666666667,374.2333333333334,287.0,217.0,335.0,287.0,256.82,208.072,347.8060000000001,274.23400000000004
6LBMATCR,250.92982456140354,225.56140350877195,292.3508771929824,279.0350877192982,239.85820662081917,213.3224925516272,282.2339671462995,268.74614401150853,323.2280701754387,287.01754385964915,371.298245614035,351.63157894736844,323.2280701754387,287.01754385964915,371.298245614035,351.63157894736844,278.0,217.0,339.0,281.0,253.16400000000002,205.09,344.81199999999995,278.598
6LDKEBNM,259.8833333333333,222.61666666666667,299.4333333333333,286.8666666666667,239.3441004265464,199.97073553362907,281.21386612119795,265.85889552754185,345.04999999999995,291.15,401.84999999999997,372.8833333333333,345.04999999999995,291.15,401.84999999999997,372.8833333333333,277.0,218.0,338.0,292.0,261.80400000000003,209.646,346.87800000000004,284.866
6LJL1R97,248.31666666666666,222.86666666666667,301.0333333333333,287.8833333333333,228.96361940758104,201.2422187124528,282.53405759144886,269.7708514247798,332.76666666666665,292.48333333333335,399.51666666666665,375.76666666666665,332.76666666666665,292.48333333333335,399.51666666666665,375.76666666666665,278.0,217.0,339.0,291.0,256.35400000000004,201.004,334.626,280.88
6LNG5JWF,246.61666666666667,226.76666666666668,294.9,269.2,234.67020205163834,213.43260517359084,283.4674458454811,257.6487953354437,321.73333333333335,285.76666666666665,376.36666666666673,353.1666666666667,321.73333333333335,285.76666666666665,376.36666666666673,353.1666666666667,278.0,217.0,333.0,290.0,257.256,203.068,345.458,283.0800000000001
6LNW0KV6,325.25,211.98333333333332,355.3833333333333,293.6666666666667,252.06136804865298,121.1788935923975,287.57330167749564,222.5960783052318,633.7333333333333,291.48333333333335,669.0999999999999,489.31666666666666,633.7333333333333,291.48333333333335,669.0999999999999,489.31666666666666,281.0,216.0,336.0,285.0,263.91200000000003,208.438,343.244,281.25
6LR7XBTB,254.85714285714283,228.59183673469389,288.51020408163265,284.0612244897959,242.53362638545514,215.26228516256867,277.4662827641319,271.04707805750263,321.3877551020408,280.46938775510205,359.59183673469386,341.42857142857144,321.3877551020408,280.46938775510205,359.59183673469386,341.42857142857144,279.0,214.0,338.0,284.0,254.59599999999998,204.72799999999998,348.77,285.356
6LU3M80M,338.1166666666666,203.11666666666667,375.05,301.2,255.58225716602968,89.61655304827579,288.0897023810443,211.61914945916155,743.9333333333333,303.15,766.6333333333333,539.75,743.9333333333333,303.15,766.6333333333333,539.75,269.0,216.0,339.0,286.0,257.688,207.34400000000002,346.472,275.28
6LWR0ZHT,258.25,214.35,304.84999999999997,287.8999999999999,233.92700952240207,187.40110836808554,283.0812459417834,264.9017675581846,345.0166666666667,286.04999999999995,414.05,381.3833333333333,345.0166666666667,286.04999999999995,414.05,381.3833333333333,281.0,212.0,335.0,292.0,262.50800000000004,205.968,346.712,276.19599999999997
6M1Y11R0,262.1666666666667,212.0952380952381,314.4761904761904,287.8333333333333,231.42833730379328,178.20972440926124,287.7173346471346,259.2755636595588,361.4761904761905,287.8571428571428,438.1666666666667,397.6666666666667,361.4761904761905,287.8571428571428,438.1666666666667,397.6666666666667,283.0,213.0,339.0,290.0,257.20599999999996,203.28,346.07800000000003,283.004
6M531U7A,261.42105263157896,233.89473684210526,300.47368421052636,281.157894736842,243.50168098425007,212.75950866140084,282.5688737938475,262.39662439593826,332.7631578947368,288.31578947368416,384.02631578947364,355.81578947368416,332.7631578947368,288.31578947368416,384.02631578947364,355.81578947368416,277.0,213.0,340.0,284.0,261.824,207.84599999999998,342.98,286.762
6MDP38L0,255.83333333333331,210.2,316.7166666666666,282.4,224.69697365134525,176.49941468390978,289.7204590137832,254.3225137923777,356.74999999999994,291.7,443.25000000000006,400.61666666666673,356.74999999999994,291.7,443.25000000000006,400.61666666666673,277.0,214.0,340.0,280.0,263.208,207.364,343.06,282.934
6MH7AY14,254.73333333333335,228.3,299.55000000000007,293.1833333333333,239.16244268126943,210.77846038828505,285.3432267322338,279.08890860329626,327.43333333333334,293.88333333333327,388.4,369.6666666666667,327.43333333333334,293.88333333333327,388.4,369.6666666666667,282.0,210.0,334.0,291.0,263.54,206.2,338.028,284.118
6MVAMGRE,259.4,218.29999999999998,313.5333333333333,284.45,232.79442734522974,187.04271689225624,287.2120354099662,260.0778556427455,352.3666666666667,287.13333333333327,427.7666666666667,388.7666666666667,352.3666666666667,287.13333333333327,427.7666666666667,388.7666666666667,279.0,215.0,341.0,287.0,257.094,207.69600000000003,346.902,288.068
6N1XNYN7,271.4166666666667,211.66666666666666,312.09999999999997,285.5833333333333,231.4737755456555,169.83384716559604,279.0217899914296,248.47715185756562,374.66666666666663,291.95000000000005,456.2166666666667,399.9000000000001,374.66666666666663,291.95000000000005,456.2166666666667,399.9000000000001,288.0,218.0,330.0,286.0,259.244,206.668,340.376,282.0
6N349E4J,251.91666666666666,224.8,297.58333333333326,286.2833333333333,236.2144614503397,206.71734928410223,283.94192458495303,271.54000595823027,329.2833333333333,293.08333333333326,392.8,370.0333333333333,329.2833333333333,293.08333333333326,392.8,370.0333333333333,281.0,216.0,337.0,291.0,257.184,206.376,335.214,279.58000000000004
6N503HJZ,250.15,222.2,305.45000000000005,278.26666666666665,231.32253631444044,199.9604690096758,286.68341009710423,259.0931533999051,341.8833333333333,293.45,406.05,374.7,341.8833333333333,293.45,406.05,374.7,278.0,217.0,342.0,289.0,258.81600000000003,205.998,349.26,282.256
6NFVRHFA,259.09999999999997,206.06666666666663,316.08333333333326,285.1333333333333,225.2277907433561,167.40615344233177,282.2642580790137,251.052043496857,372.26666666666654,291.9833333333333,451.63333333333327,401.65,372.26666666666654,291.9833333333333,451.63333333333327,401.65,278.0,207.0,337.0,284.0,260.27,209.17200000000003,349.61800000000005,279.502
6NJ4UWH8,256.3333333333333,213.0,305.3333333333333,284.54999999999995,228.40933539280525,181.62648828374495,281.7081533990327,257.97742425929647,355.0333333333333,292.1166666666666,430.18333333333334,395.3666666666667,355.0333333333333,292.1166666666666,430.18333333333334,395.3666666666667,279.0,210.0,335.0,288.0,261.80400000000003,208.528,344.714,286.49
6NLC9UXB,325.01666666666665,209.16666666666669,363.31666666666666,300.86666666666673,245.64252812665313,111.52957678129759,286.0621683912676,220.49232737694868,631.2166666666667,308.6333333333333,678.8333333333333,508.3666666666667,631.2166666666667,308.6333333333333,678.8333333333333,508.3666666666667,280.0,218.0,338.0,291.0,256.718,204.438,339.704,277.06
6NM33PV7,281.2166666666667,212.43333333333337,331.2,292.45,241.95034058387142,165.5656300746329,292.2318787798454,252.39368417210193,445.70000000000005,290.20000000000005,498.2833333333334,417.3500000000001,445.70000000000005,290.20000000000005,498.2833333333334,417.3500000000001,277.0,211.0,341.0,291.0,261.632,207.984,343.848,279.374
6NR4NZWL,281.15000000000003,209.76666666666668,334.1166666666666,288.1166666666667,230.9936549787964,147.51917618694094,283.64545828304324,238.19191121732112,467.3666666666667,296.45,534.4333333333334,436.55,467.3666666666667,296.45,534.4333333333334,436.55,278.0,214.0,335.0,282.0,260.96000000000004,206.28,343.24800000000005,281.35
6NUTPPMD,255.5,235.43749999999994,288.1875,274.02083333333337,245.57709993846862,224.31977917216685,279.1306047403043,263.7865104227881,309.47916666666663,285.2916666666667,358.39583333333326,335.93749999999994,309.47916666666663,285.2916666666667,358.39583333333326,335.93749999999994,283.0,212.0,331.0,288.0,259.70599999999996,205.396,337.972,279.54200000000003
6NYCB4Y6,255.11666666666667,211.81666666666666,297.9,290.2833333333333,236.06194430755116,189.7099278602521,280.56453857034154,270.9288819205676,340.3333333333333,282.8,398.96666666666664,383.7333333333333,340.3333333333333,282.8,398.96666666666664,383.7333333333333,281.0,211.0,337.0,290.0,265.036,206.468,338.80800000000005,283.896
6P3M2G8K,252.66666666666669,211.25,306.6,286.2666666666667,226.7787934128105,180.9043511635988,281.47989881177045,261.1868552396989,354.8333333333333,289.45,427.23333333333335,391.3833333333334,354.8333333333333,289.45,427.23333333333335,391.3833333333334,273.0,214.0,332.0,289.0,262.122,207.064,348.218,278.742
6P89KUD7,265.3478260869565,235.54347826086956,292.695652173913,281.304347826087,254.82571687886497,224.0552368038575,282.4698733577334,272.1377519270514,315.36956521739125,287.36956521739137,354.0652173913043,339.5652173913043,315.36956521739125,287.36956521739137,354.0652173913043,339.5652173913043,283.0,220.0,341.0,289.0,258.778,209.278,342.1140000000001,279.136
6PEZ2Z0K,257.98245614035085,218.31578947368416,297.14035087719293,283.7368421052631,241.10978273899838,199.27266779195722,280.63302618670537,267.0998006818022,319.12280701754383,275.3859649122807,372.0701754385965,350.5964912280702,319.12280701754383,275.3859649122807,372.0701754385965,350.5964912280702,280.0,212.0,340.0,291.0,267.348,206.082,342.362,279.092
6PK3TH3F,255.71666666666664,213.19999999999996,317.0333333333333,290.69999999999993,227.94592025808535,181.74752061314888,290.9565562975676,263.45622067519105,353.0666666666666,286.4666666666666,431.6833333333333,389.7499999999999,353.0666666666666,286.4666666666666,431.6833333333333,389.7499999999999,279.0,212.0,346.0,292.0,257.536,206.27200000000002,340.7920000000001,282.274
6PWHXMEW,258.9,217.6166666666667,309.1333333333334,278.9,230.7101256228447,186.00177848279952,282.4445196514124,251.74681581074918,351.78333333333336,288.21666666666664,428.51666666666665,382.0333333333333,351.78333333333336,288.21666666666664,428.51666666666665,382.0333333333333,279.0,218.0,332.0,285.0,264.626,204.12,352.73,280.084
6PX8VT24,255.69999999999996,208.2,309.3833333333333,281.1499999999999,228.59587135290414,177.56683384779944,282.51107416696107,254.8178053935659,354.6166666666667,285.15,424.9333333333333,386.3166666666666,354.6166666666667,285.15,424.9333333333333,386.3166666666666,281.0,214.0,336.0,283.0,255.544,210.444,342.144,282.384
6PYRR639,273.32,218.07999999999998,321.44,286.76,233.12277933092042,174.42106261169602,286.9620738263889,248.54860769043728,380.4399999999999,292.88,461.71999999999997,398.76,380.4399999999999,292.88,461.71999999999997,398.76,284.0,215.0,339.0,285.0,260.55600000000004,215.454,342.274,278.272
6PZCMKHU,268.21666666666664,229.88333333333338,302.5666666666667,285.85,244.53288502231774,201.84487929723915,281.1522370665755,262.46424332243566,348.1666666666667,291.40000000000003,407.36666666666673,376.45,348.1666666666667,291.40000000000003,407.36666666666673,376.45,286.0,219.0,333.0,284.0,262.95,204.02,340.8300000000001,281.94599999999997
6R35KCYL,288.11666666666673,204.46666666666667,335.6833333333333,293.26666666666665,234.5673290194798,135.6062935118228,286.5767258804174,235.55755296519263,522.9666666666666,292.75,589.8833333333333,451.96666666666664,522.9666666666666,292.75,589.8833333333333,451.96666666666664,268.0,214.0,334.0,289.0,254.708,206.316,345.844,275.722
6T2K,393.26666666666665,199.08333333333331,392.65,301.2833333333333,284.80367658217517,52.805577521413284,287.38167166793295,194.36444165634978,999.05,301.7,932.5999999999999,592.5,999.05,301.7,932.5999999999999,592.5,277.0,213.0,339.0,281.0,254.924,203.068,344.32,279.46000000000004
6T5W1GHZ,288.7666666666666,206.08333333333331,343.8666666666666,294.63333333333327,230.5236977405519,137.58203373838694,289.9087280389892,234.84911121247703,454.7166666666665,293.4666666666666,554.3499999999999,437.9833333333333,454.7166666666665,293.4666666666666,554.3499999999999,437.9833333333333,283.0,210.0,339.0,291.0,254.04,207.642,347.976,289.81
6TAAAJ4F,261.1132075471698,224.03773584905662,286.35849056603774,288.07547169811323,247.99168780386464,210.2543720470403,276.68930434925596,276.5071811830899,323.3018867924528,284.60377358490564,372.11320754716985,357.64150943396214,323.3018867924528,284.60377358490564,372.11320754716985,357.64150943396214,280.0,212.0,335.0,293.0,256.96000000000004,198.44,339.222,284.646
6TFE3J8G,308.0166666666667,207.21666666666664,354.4166666666667,292.1166666666667,233.18220824585225,117.57811007003146,287.8103274907942,220.89134560064556,523.4499999999999,300.05,615.05,472.61666666666673,523.4499999999999,300.05,615.05,472.61666666666673,283.0,216.0,330.0,282.0,259.344,201.606,340.74,284.3540000000001
6THWFPJL,268.93333333333334,211.50000000000006,327.90000000000003,289.33333333333326,231.92341338639773,168.90925909414133,292.26753620755125,252.52203210855956,399.71666666666664,289.6166666666666,474.25,408.9833333333333,399.71666666666664,289.6166666666666,474.25,408.9833333333333,276.0,217.0,343.0,288.0,259.3,205.18,337.8160000000001,285.972
6TK12BD1,361.6,206.75,387.11666666666673,298.98333333333335,265.79813058644214,78.25491701926939,290.5832839558778,199.47363722565592,830.0166666666667,312.1166666666667,824.5333333333334,543.5333333333333,830.0166666666667,312.1166666666667,824.5333333333334,543.5333333333333,278.0,218.0,345.0,284.0,258.938,202.42,341.858,281.562
6TL940V1,274.56666666666666,208.38333333333333,332.81666666666666,297.35,228.35779907882684,155.25095336596556,289.60638348907537,249.22230678233808,426.03333333333336,299.4,513.9166666666666,424.36666666666673,426.03333333333336,299.4,513.9166666666666,424.36666666666673,279.0,214.0,340.0,293.0,264.818,208.448,343.862,279.222
6TM6V4CG,268.15000000000003,212.91666666666663,317.36666666666673,286.84999999999997,234.86691695865983,172.48788201023012,285.17944706445303,253.05440080790683,389.3666666666667,292.8333333333333,465.5999999999999,405.9333333333333,389.3666666666667,292.8333333333333,465.5999999999999,405.9333333333333,285.0,218.0,333.0,287.0,261.016,209.34799999999998,351.7580000000001,283.276
6U1YT1NL,278.2166666666667,216.66666666666666,323.79999999999995,284.9166666666667,233.53700520672794,166.3986158631917,282.15339509482095,243.93158451863897,413.5666666666667,296.5166666666666,490.43333333333334,422.33333333333337,413.5666666666667,296.5166666666666,490.43333333333334,422.33333333333337,286.0,219.0,336.0,283.0,252.25,210.854,337.006,280.91200000000003
6U7JK69M,328.7,206.83333333333331,374.2833333333333,298.43333333333334,248.44885007035623,109.41509997561695,293.8753725661602,215.11776540021174,657.7666666666667,309.0166666666667,719.3666666666666,503.56666666666666,657.7666666666667,309.0166666666667,719.3666666666666,503.56666666666666,278.0,214.0,341.0,288.0,265.04,206.678,349.034,278.192
6U7X519L,258.17241379310343,233.3965517241379,304.18965517241384,285.2931034482758,243.58376241323623,217.91599713820165,290.34822803021007,271.80449937612855,319.94827586206895,287.6379310344828,382.2413793103448,357.58620689655174,319.94827586206895,287.6379310344828,382.2413793103448,357.58620689655174,278.0,215.0,340.0,284.0,259.918,212.662,345.31199999999995,287.776
6UBYFA3R,260.10204081632656,245.02040816326533,288.12244897959187,270.14285714285717,246.3285057959892,228.82395193846423,274.8321604714505,257.1596955561619,338.795918367347,288.795918367347,378.77551020408157,344.2448979591836,338.795918367347,288.795918367347,378.77551020408157,344.2448979591836,275.0,218.0,332.0,285.0,266.01,203.062,343.726,279.95599999999996
